"time.t","exp.date","spot.t","exp.spot","fut","rec","brent.ind"
"1987-11","1988-06",18.92,16.53,18.14,0,0
"1987-12","1988-07",17.241,15.498,16.21,0,0
"1988-01","1988-08",17.16,15.524,16.38,0,0
"1988-02","1988-09",16.765,14.467,15.64,0,0
"1988-03","1988-10",16.217,13.798,16.69,0,0
"1988-04","1988-11",17.875,13.977,17.71,0,0
"1988-05","1988-12",17.438,16.266,17.88,0,0
"1988-06","1989-01",16.53,17.983,15.8,0,0
"1988-07","1989-02",15.498,17.826,16.78,0,0
"1988-08","1989-03",15.524,19.445,15.35,0,0
"1988-09","1989-04",14.467,21.04,13.05,0,0
"1988-10","1989-05",13.798,20.032,13.81,0,0
"1988-11","1989-06",13.977,20.005,15.05,0,0
"1988-12","1989-07",16.266,19.644,15.61,0,0
"1989-01","1989-08",17.983,18.522,15.88,0,0
"1989-02","1989-09",17.826,19.594,16.58,0,0
"1989-03","1989-10",19.445,20.091,17.66,0,0
"1989-04","1989-11",21.04,19.82,17.72,0,0
"1989-05","1989-12",20.032,21.088,17.45,0,0
"1989-06","1990-01",20.005,22.641,17.97,0,0
"1989-07","1990-02",19.644,22.108,17.98,0,0
"1989-08","1990-03",18.522,20.418,18.37,0,0
"1989-09","1990-04",19.594,18.582,19.14,0,0
"1989-10","1990-05",20.091,18.237,18.89,0,0
"1989-11","1990-06",19.82,16.871,18.89,0,0
"1989-12","1990-07",21.088,18.638,20.05,0,0
"1990-01","1990-08",22.641,27.174,20.31,1,0
"1990-02","1990-09",22.108,33.687,21.02,1,0
"1990-03","1990-10",20.418,35.922,20.76,1,0
"1990-04","1990-11",18.582,32.3,20.21,1,0
"1990-05","1990-12",18.237,27.337,20.02,1,0
"1990-06","1991-01",16.871,24.959,19.04,1,0
"1990-07","1991-02",18.638,20.523,21.78,1,0
"1990-08","1991-03",27.174,19.86,24.74,1,0
"1990-09","1991-04",33.687,20.823,31.95,0,0
"1990-10","1991-05",35.922,21.24,28.26,0,0
"1990-11","1991-06",32.3,20.195,25.22,0,0
"1990-12","1991-07",27.337,21.42,23.94,0,0
"1991-01","1991-08",24.959,21.688,18.8,0,0
"1991-02","1991-09",20.523,21.857,18.27,0,0
"1991-03","1991-10",19.86,23.228,19.31,0,0
"1991-04","1991-11",20.823,22.465,20.17,0,0
"1991-05","1991-12",21.24,19.517,21.39,0,0
"1991-06","1992-01",20.195,18.82,20.27,0,0
"1991-07","1992-02",21.42,18.995,21.04,0,0
"1991-08","1992-03",21.688,18.916,21.38,0,0
"1991-09","1992-04",21.857,20.243,21.21,0,0
"1991-10","1992-05",23.228,20.94,21.9,0,0
"1991-11","1992-06",22.465,22.375,20.69,0,0
"1991-12","1992-07",19.517,21.759,19.38,0,0
"1992-01","1992-08",18.82,21.35,19.16,0,0
"1992-02","1992-09",18.995,21.902,19.15,0,0
"1992-03","1992-10",18.916,21.688,19.55,0,0
"1992-04","1992-11",20.243,20.342,20.66,0,0
"1992-05","1992-12",20.94,19.407,21.63,0,0
"1992-06","1993-01",22.375,19.075,21.19,0,0
"1992-07","1993-02",21.759,20.053,21.2,0,0
"1992-08","1993-03",21.35,20.347,20.91,0,0
"1992-09","1993-04",21.902,20.27,21.11,0,0
"1992-10","1993-05",21.688,19.94,20.48,0,0
"1992-11","1993-06",20.342,19.07,19.82,0,0
"1992-12","1993-07",19.407,17.866,19.78,0,0
"1993-01","1993-08",19.075,18.009,20.49,0,0
"1993-02","1993-09",20.053,17.514,20.7,0,0
"1993-03","1993-10",20.347,18.145,20.71,0,0
"1993-04","1993-11",20.27,16.699,20.85,0,0
"1993-05","1993-12",18.5078947368421,13.7257142857143,19.02,0,1
"1993-06","1994-01",17.6527272727273,14.2915,18.33,0,1
"1993-07","1994-02",16.7754545454545,13.802,17.41,0,1
"1993-08","1994-03",16.6961904761905,13.8226086956522,18.11,0,1
"1993-09","1994-04",16.0118181818182,15.2315789473684,17.96,0,1
"1993-10","1994-05",16.6066666666667,16.188,16.66,0,1
"1993-11","1994-06",15.1963636363636,16.7631818181818,15.2,0,1
"1993-12","1994-07",13.7257142857143,17.5995238095238,14.54,0,1
"1994-01","1994-08",14.2915,16.8927272727273,14.65,0,1
"1994-02","1994-09",13.802,15.895,14.4,0,1
"1994-03","1994-10",13.8226086956522,16.4904761904762,14.05,0,1
"1994-04","1994-11",15.2315789473684,17.1913636363636,15.48,0,1
"1994-05","1994-12",16.188,15.932,16.3,0,1
"1994-06","1995-01",16.7631818181818,16.5519047619048,16.99,0,1
"1994-07","1995-02",17.5995238095238,17.1145,17.63,0,1
"1994-08","1995-03",16.8927272727273,17.0065217391304,16.4,0,1
"1994-09","1995-04",15.895,18.6483333333333,17.09,0,1
"1994-10","1995-05",16.4904761904762,18.3509090909091,16.28,0,1
"1994-11","1995-06",17.1913636363636,17.3127272727273,16.63,0,1
"1994-12","1995-07",15.932,15.8542857142857,16.66,0,1
"1995-01","1995-08",16.5519047619048,16.0963636363636,16.51,0,1
"1995-02","1995-09",17.1145,16.6995238095238,16.52,0,1
"1995-03","1995-10",17.0065217391304,16.1109090909091,16.76,0,1
"1995-04","1995-11",18.6483333333333,16.8609090909091,17.45,0,1
"1995-05","1995-12",18.3509090909091,17.9252631578947,17.04,0,1
"1995-06","1996-01",17.3127272727273,17.8531818181818,16.04,0,1
"1995-07","1996-02",15.8542857142857,17.9990476190476,15.95,0,1
"1995-08","1996-03",16.0963636363636,19.8519047619048,15.99,0,1
"1995-09","1996-04",16.6995238095238,20.9005,15.69,0,1
"1995-10","1996-05",16.1109090909091,19.1547619047619,15.71,0,1
"1995-11","1996-06",16.8609090909091,18.4565,16.07,0,1
"1995-12","1996-07",17.9252631578947,19.5708695652174,16.58,0,1
"1996-01","1996-08",17.8531818181818,20.512380952381,15.69,0,1
"1996-02","1996-09",17.9990476190476,22.6304761904762,15.98,0,1
"1996-03","1996-10",19.8519047619048,24.1626086956522,16.87,0,1
"1996-04","1996-11",20.9005,22.7595238095238,17.01,0,1
"1996-05","1996-12",19.1547619047619,23.783,16.64,0,1
"1996-06","1997-01",18.4565,23.537619047619,17.03,0,1
"1996-07","1997-02",19.5708695652174,20.8505263157895,17.35,0,1
"1996-08","1997-03",20.512380952381,19.133,18.45,0,1
"1996-09","1997-04",22.6304761904762,17.5559090909091,19.9,0,1
"1996-10","1997-05",24.1626086956522,19.0228571428571,19.86,0,1
"1996-11","1997-06",22.7595238095238,17.58,19.85,0,1
"1996-12","1997-07",23.783,18.4645,20.45,0,1
"1997-01","1997-08",23.537619047619,18.5955,20.23,0,1
"1997-02","1997-09",20.8505263157895,18.4609523809524,18.51,0,1
"1997-03","1997-10",19.133,19.8652173913043,19.42,0,1
"1997-04","1997-11",17.5559090909091,19.1742105263158,18.79,0,1
"1997-05","1997-12",19.0228571428571,17.1819047619048,19.52,0,1
"1997-06","1998-01",17.58,15.1866666666667,18.81,0,1
"1997-07","1998-02",18.4645,14.0695,18.98,0,1
"1997-08","1998-03",18.5955,13.1031818181818,18.61,0,1
"1997-09","1998-04",18.4609523809524,13.5265,19.47,0,1
"1997-10","1998-05",19.8652173913043,14.3631578947368,19.48,0,1
"1997-11","1998-06",19.1742105263158,12.2063636363636,18.64,0,1
"1997-12","1998-07",17.1819047619048,12.0795652173913,17.19,0,1
"1998-01","1998-08",15.1866666666667,11.914,16.93,0,1
"1998-02","1998-09",14.0695,13.3436363636364,15.89,0,1
"1998-03","1998-10",13.1031818181818,12.7022727272727,15.72,0,1
"1998-04","1998-11",13.5265,11.0390476190476,15.83,0,1
"1998-05","1998-12",14.3631578947368,9.82428571428571,15.71,0,1
"1998-06","1999-01",12.2063636363636,11.1145,15.13,0,1
"1998-07","1999-02",12.0795652173913,10.2715789473684,14.33,0,1
"1998-08","1999-03",11.914,12.5113043478261,13.76,0,1
"1998-09","1999-04",13.3436363636364,15.2945,15.39,0,1
"1998-10","1999-05",12.7022727272727,15.2252631578947,14.17,0,1
"1998-11","1999-06",11.0390476190476,15.8631818181818,12.18,0,1
"1998-12","1999-07",9.82428571428571,19.08,11.54,0,1
"1999-01","1999-08",11.1145,20.2190476190476,12.14,0,1
"1999-02","1999-09",10.2715789473684,22.5431818181818,11.75,0,1
"1999-03","1999-10",12.5113043478261,22.002380952381,14.72,0,1
"1999-04","1999-11",15.2945,24.5840909090909,15.63,0,1
"1999-05","1999-12",15.2252631578947,25.4731578947368,15.28,0,1
"1999-06","2000-01",15.8631818181818,25.511,17.19,0,1
"1999-07","2000-02",19.08,27.7757142857143,18.11,0,1
"1999-08","2000-03",20.2190476190476,27.4860869565217,19.25,0,1
"1999-09","2000-04",22.5431818181818,22.7644444444444,20.38,0,1
"1999-10","2000-05",22.002380952381,27.737619047619,19.6,0,1
"1999-11","2000-06",24.5840909090909,29.7954545454545,19.24,0,1
"1999-12","2000-07",25.4731578947368,28.682380952381,20.77,0,1
"2000-01","2000-08",25.511,30.1960869565217,22.44,0,1
"2000-02","2000-09",27.7757142857143,33.1447619047619,23.46,0,1
"2000-03","2000-10",27.4860869565217,30.9609090909091,23.65,0,1
"2000-04","2000-11",22.7644444444444,32.5522727272727,22.88,0,1
"2000-05","2000-12",27.737619047619,25.66,24.86,0,1
"2000-06","2001-01",29.7954545454545,25.6245454545455,26.35,0,1
"2000-07","2001-02",28.682380952381,27.5035,25.35,0,1
"2000-08","2001-03",30.1960869565217,24.4972727272727,28.1,0,1
"2000-09","2001-04",33.1447619047619,25.6571428571429,28.4,1,1
"2000-10","2001-05",30.9609090909091,28.3136363636364,27.44,1,1
"2000-11","2001-06",32.5522727272727,27.8490476190476,27.68,1,1
"2000-12","2001-07",25.66,24.6136363636364,23.4,1,1
"2001-01","2001-08",25.6245454545455,25.68,24.53,1,1
"2001-02","2001-09",27.5035,25.6195,24.91,1,1
"2001-03","2001-10",24.4972727272727,20.5378260869565,24.3,1,1
"2001-04","2001-11",25.6571428571429,18.7972727272727,26.13,1,1
"2001-05","2001-12",28.3136363636364,18.7052631578947,26.24,0,1
"2001-06","2002-01",27.8490476190476,19.4168181818182,25.08,0,1
"2001-07","2002-02",24.6136363636364,20.2755,23.99,0,1
"2001-08","2002-03",25.68,23.6966666666667,24.97,0,1
"2001-09","2002-04",25.6195,25.7286363636364,22.95,0,1
"2001-10","2002-05",20.5378260869565,25.3454545454545,20.59,0,1
"2001-11","2002-06",18.7972727272727,24.0816666666667,19.53,0,1
"2001-12","2002-07",18.7052631578947,25.7360869565217,19.78,0,1
"2002-01","2002-08",19.4168181818182,26.6513636363636,19.61,0,1
"2002-02","2002-09",20.2755,28.3995238095238,20.87,0,1
"2002-03","2002-10",23.6966666666667,27.5430434782609,24.63,0,1
"2002-04","2002-11",25.7286363636364,24.3352380952381,24.95,0,1
"2002-05","2002-12",25.3454545454545,28.3345,23.42,0,1
"2002-06","2003-01",24.0816666666667,31.1836363636364,24.52,0,1
"2002-07","2003-02",25.7360869565217,32.771,24.44,0,1
"2002-08","2003-03",26.6513636363636,30.612380952381,26.03,0,1
"2002-09","2003-04",28.3995238095238,25.0677272727273,25.83,0,1
"2002-10","2003-05",27.5430434782609,25.8577272727273,24.21,0,1
"2002-11","2003-06",24.3352380952381,27.6528571428571,23.79,0,1
"2002-12","2003-07",28.3345,28.3486956521739,24.83,0,1
"2003-01","2003-08",31.1836363636364,29.8880952380952,27.25,0,1
"2003-02","2003-09",32.771,27.1122727272727,28.06,0,1
"2003-03","2003-10",30.612380952381,29.6078260869565,25.05,0,1
"2003-04","2003-11",25.0677272727273,28.7525,23.71,0,1
"2003-05","2003-12",25.8577272727273,29.8071428571429,24.77,0,1
"2003-06","2004-01",27.6528571428571,31.2809523809524,26.29,0,1
"2003-07","2004-02",28.3486956521739,30.8585,26.4,0,1
"2003-08","2004-03",29.8880952380952,33.634347826087,26.99,0,1
"2003-09","2004-04",27.1122727272727,33.5909090909091,25.68,0,1
"2003-10","2004-05",29.6078260869565,37.567619047619,26,0,1
"2003-11","2004-06",28.7525,35.1836363636364,26.74,0,1
"2003-12","2004-07",29.8071428571429,38.2213636363636,28.51,0,1
"2004-01","2004-08",31.2809523809524,42.7440909090909,27.98,0,1
"2004-02","2004-09",30.8585,43.1968181818182,30.36,0,1
"2004-03","2004-10",33.634347826087,49.7766666666667,30.13,0,1
"2004-04","2004-11",33.5909090909091,43.1104545454545,32.34,0,1
"2004-05","2004-12",37.567619047619,39.6021739130435,34.28,0,1
"2004-06","2005-01",35.1836363636364,44.509,33.76,0,1
"2004-07","2005-02",38.2213636363636,45.475,37.56,0,1
"2004-08","2005-03",42.7440909090909,53.1045454545455,38.13,0,1
"2004-09","2005-04",43.1968181818182,51.8838095238095,42.62,0,1
"2004-10","2005-05",49.7766666666667,48.6454545454545,46.44,0,1
"2004-11","2005-06",43.1104545454545,54.3545454545455,44.93,0,1
"2004-12","2005-07",39.6021739130435,57.52,40.12,0,1
"2005-01","2005-08",44.509,63.9834782608696,45.2,0,1
"2005-02","2005-09",45.475,62.9081818181818,48.32,0,1
"2005-03","2005-10",53.1045454545455,58.5385714285714,54.69,0,1
"2005-04","2005-11",51.8838095238095,55.2418181818182,52.21,0,1
"2005-05","2005-12",48.6454545454545,56.8557142857143,51.66,0,1
"2005-06","2006-01",54.3545454545455,62.9852380952381,57.92,0,1
"2005-07","2006-02",57.52,60.21,62.05,0,1
"2005-08","2006-03",63.9834782608696,62.0647826086957,67.88,0,1
"2005-09","2006-04",62.9081818181818,70.26,65.48,0,1
"2005-10","2006-05",58.5385714285714,69.7769565217391,59.46,0,1
"2005-11","2006-06",55.2418181818182,68.5559090909091,58.19,0,1
"2005-12","2006-07",56.8557142857143,73.6742857142857,61.66,0,1
"2006-01","2006-08",62.9852380952381,73.2304347826087,68.6,0,1
"2006-02","2006-09",60.21,61.9585714285714,64.97,0,1
"2006-03","2006-10",62.0647826086957,57.8081818181818,67.42,0,1
"2006-04","2006-11",70.26,58.7613636363636,73.93,0,1
"2006-05","2006-12",69.7769565217391,62.4721052631579,73.02,0,1
"2006-06","2007-01",68.5559090909091,53.6814285714286,75.78,0,1
"2006-07","2007-02",73.6742857142857,57.5557894736842,77.06,0,1
"2006-08","2007-03",73.2304347826087,62.0504545454545,74.14,0,1
"2006-09","2007-04",61.9585714285714,67.4857894736842,67.08,0,1
"2006-10","2007-05",57.8081818181818,67.2122727272727,64.64,0,1
"2006-11","2007-06",58.7613636363636,71.0457142857143,67.6,0,1
"2006-12","2007-07",62.4721052631579,76.93,64.99,0,1
"2007-01","2007-08",53.6814285714286,70.7608695652174,61.2,0,1
"2007-02","2007-09",57.5557894736842,77.1731578947368,65.53,0,1
"2007-03","2007-10",62.0504545454545,82.34,69.22,0,1
"2007-04","2007-11",67.4857894736842,92.4142857142857,70.42,0,1
"2007-05","2007-12",67.2122727272727,90.9268421052632,70.09,0,1
"2007-06","2008-01",71.0457142857143,92.1780952380952,73.24,1,1
"2007-07","2008-02",76.93,94.9865,75.29,1,1
"2007-08","2008-03",70.7608695652174,103.6355,71.13,1,1
"2007-09","2008-04",77.1731578947368,109.071363636364,77.5,1,1
"2007-10","2008-05",82.34,122.797142857143,87.65,1,1
"2007-11","2008-06",92.4142857142857,132.322380952381,86.78,1,1
"2007-12","2008-07",90.9268421052632,132.718181818182,92.25,1,1
"2008-01","2008-08",92.1780952380952,113.243333333333,90.84,1,1
"2008-02","2008-09",94.9865,97.2347619047619,99.08,1,1
"2008-03","2008-10",103.6355,71.5821739130435,98.85,1,1
"2008-04","2008-11",109.071363636364,52.4526315789474,109.45,1,1
"2008-05","2008-12",122.797142857143,39.9468181818182,127.98,1,1
"2008-06","2009-01",132.322380952381,43.4395,143.02,1,1
"2008-07","2009-02",132.718181818182,43.3247368421053,128.16,1,1
"2008-08","2009-03",113.243333333333,46.5404545454545,118.68,1,1
"2008-09","2009-04",97.2347619047619,50.1819047619048,103.55,1,1
"2008-10","2009-05",71.5821739130435,57.3025,72.8,1,1
"2008-11","2009-06",52.4526315789474,68.6095454545455,62.98,1,1
"2008-12","2009-07",39.9468181818182,64.4354545454545,57.05,0,1
"2009-01","2009-08",43.4395,72.5085714285714,53.21,0,1
"2009-02","2009-09",43.3247368421053,67.6461904761905,50.99,0,1
"2009-03","2009-10",46.5404545454545,72.7695454545455,55.56,0,1
"2009-04","2009-11",50.1819047619048,76.662,56.55,0,1
"2009-05","2009-12",57.3025,74.4563636363636,69.18,0,1
"2009-06","2010-01",68.6095454545455,76.1673684210526,72.98,0,1
"2009-07","2010-02",64.4354545454545,73.7521052631579,75.64,0,1
"2009-08","2010-03",72.5085714285714,78.8273913043478,73.77,0,1
"2009-09","2010-04",67.6461904761905,84.817619047619,73.07,0,1
"2009-10","2010-05",72.7695454545455,75.9455,79.37,0,1
"2009-11","2010-06",76.662,74.7609090909091,82.85,0,1
"2009-12","2010-07",74.4563636363636,75.58,81.58,0,1
"2010-01","2010-08",76.1673684210526,77.0395454545455,75.15,0,1
"2010-02","2010-09",73.7521052631579,77.8404761904762,80.28,0,1
"2010-03","2010-10",78.8273913043478,82.6647619047619,84.64,0,1
"2010-04","2010-11",84.817619047619,85.2747619047619,91.29,0,1
"2010-05","2010-12",75.9455,91.4468181818182,78.69,0,1
"2010-06","2011-01",74.7609090909091,96.5235,77.54,0,1
"2010-07","2011-02",75.58,103.716315789474,81.3,0,1
"2010-08","2011-03",77.0395454545455,114.64347826087,77.99,0,1
"2010-09","2011-04",77.8404761904762,123.258888888889,84.66,0,1
"2010-10","2011-05",82.6647619047619,114.989047619048,84.81,0,1
"2010-11","2011-06",85.2747619047619,113.833181818182,86.83,0,1
"2010-12","2011-07",91.4468181818182,116.9735,95.17,0,1
"2011-01","2011-08",96.5235,110.219545454545,101.7,0,1
"2011-02","2011-09",103.716315789474,112.83380952381,110.95,0,1
"2011-03","2011-10",114.64347826087,109.55,115.77,0,1
"2011-04","2011-11",123.258888888889,110.768095238095,123.71,0,1
"2011-05","2011-12",114.989047619048,107.8705,114.79,0,1
"2011-06","2012-01",113.833181818182,110.686,112.8,0,1
"2011-07","2012-02",116.9735,119.327,116.32,0,1
"2011-08","2012-03",110.219545454545,125.445454545455,112.48,0,1
"2011-09","2012-04",112.83380952381,119.421666666667,98.01,0,1
"2011-10","2012-05",109.55,110.339523809524,106.69,0,1
"2011-11","2012-06",110.768095238095,95.1557142857143,107.82,0,1
"2011-12","2012-07",107.8705,102.618571428571,105.31,0,1
"2012-01","2012-08",110.686,113.356086956522,109.25,0,1
"2012-02","2012-09",119.327,112.863684210526,118.17,0,1
"2012-03","2012-10",125.445454545455,111.710869565217,118.4,0,1
"2012-04","2012-11",119.421666666667,109.058571428571,116.72,0,1
"2012-05","2012-12",110.339523809524,109.494,100.14,0,1
"2012-06","2013-01",95.1557142857143,112.96,97.75,0,1
"2012-07","2013-02",102.618571428571,116.050526315789,102.14,0,1
"2012-08","2013-03",113.356086956522,108.474,111.75,0,1
"2012-09","2013-04",112.863684210526,102.248181818182,108.61,0,1
"2012-10","2013-05",111.710869565217,102.558636363636,104.84,0,1
"2012-11","2013-06",109.058571428571,102.9195,107.79,0,1
"2012-12","2013-07",109.494,107.933181818182,106.87,0,1
"2013-01","2013-08",112.96,111.280454545455,110.81,0,1
"2013-02","2013-09",116.050526315789,111.5965,106.74,0,1
"2013-03","2013-10",108.474,109.07652173913,107.18,0,1
"2013-04","2013-11",102.248181818182,107.792,100.46,0,1
"2013-05","2013-12",102.558636363636,110.756666666667,98.76,0,1
"2013-06","2014-01",102.9195,108.117727272727,99.78,0,1
"2013-07","2014-02",107.933181818182,108.900526315789,104.15,0,1
"2013-08","2014-03",111.280454545455,107.480952380952,107.22,0,1
"2013-09","2014-04",111.5965,107.755238095238,103.91,0,1
"2013-10","2014-05",109.07652173913,109.539090909091,106.24,0,1
"2013-11","2014-06",107.792,111.795238095238,107.98,0,1
"2013-12","2014-07",110.756666666667,106.768181818182,108.47,0,1
"2014-01","2014-08",108.117727272727,101.608095238095,103.61,0,1
"2014-02","2014-09",108.900526315789,97.0914285714286,106.4,0,1
"2014-03","2014-10",107.480952380952,87.4252173913043,105.39,0,1
"2014-04","2014-11",107.755238095238,79.4378947368421,104.71,0,1
"2014-05","2014-12",109.539090909091,62.335,105.91,0,1
"2014-06","2015-01",111.795238095238,47.7595,109.89,0,1
"2014-07","2015-02",106.768181818182,58.0955,106.74,0,1
"2014-08","2015-03",101.608095238095,55.8854545454545,104.64,0,1
"2014-09","2015-04",97.0914285714286,59.3518181818182,97.15,0,1
"2014-10","2015-05",87.4252173913043,64.0961904761905,88.64,0,1
"2014-11","2015-06",79.4378947368421,61.4777272727273,73.23,0,1
"2014-12","2015-07",62.335,56.5613043478261,62.86,0,1
"2015-01","2015-08",47.7595,46.5842857142857,58.93,0,1
"2015-02","2015-09",58.0955,47.6231818181818,66.94,0,1
