"time.t","exp.date","spot.t","exp.spot","fut","rec","brent.ind"
"1990-02","1990-11",22.108,32.3,20.98,1,0
"1990-03","1990-12",20.418,27.337,20.75,1,0
"1990-04","1991-01",18.582,24.959,20.19,1,0
"1990-05","1991-02",18.237,20.523,20.09,1,0
"1990-06","1991-03",16.871,19.86,19.16,1,0
"1990-07","1991-04",18.638,20.823,21.74,0,0
"1990-08","1991-05",27.174,21.24,24.14,0,0
"1990-09","1991-06",33.687,20.195,30.2,0,0
"1990-10","1991-07",35.922,21.42,27,0,0
"1990-11","1991-08",32.3,21.688,24.23,0,0
"1990-12","1991-09",27.337,21.857,23.4,0,0
"1991-01","1991-10",24.959,23.228,18.72,0,0
"1991-02","1991-11",20.523,22.465,18.37,0,0
"1991-03","1991-12",19.86,19.517,19.33,0,0
"1991-04","1992-01",20.823,18.82,20.02,0,0
"1991-05","1992-02",21.24,18.995,21.26,0,0
"1991-06","1992-03",20.195,18.916,20.07,0,0
"1991-07","1992-04",21.42,20.243,20.84,0,0
"1991-08","1992-05",21.688,20.94,21.13,0,0
"1991-09","1992-06",21.857,22.375,20.97,0,0
"1991-10","1992-07",23.228,21.759,21.59,0,0
"1991-11","1992-08",22.465,21.35,20.56,0,0
"1991-12","1992-09",19.517,21.902,19.47,0,0
"1992-01","1992-10",18.82,21.688,19.16,0,0
"1992-02","1992-11",18.995,20.342,19.21,0,0
"1992-03","1992-12",18.916,19.407,19.47,0,0
"1992-04","1993-01",20.243,19.075,20.49,0,0
"1992-05","1993-02",20.94,20.053,21.41,0,0
"1992-06","1993-03",22.375,20.347,20.95,0,0
"1992-07","1993-04",21.759,20.27,20.95,0,0
"1992-08","1993-05",21.35,19.94,20.71,0,0
"1992-09","1993-06",21.902,19.07,20.92,0,0
"1992-10","1993-07",21.688,17.866,20.4,0,0
"1992-11","1993-08",20.342,18.009,19.79,0,0
"1992-12","1993-09",19.407,17.514,19.81,0,0
"1993-01","1993-10",19.075,18.145,20.51,0,0
"1993-02","1993-11",20.053,16.699,20.68,0,0
"1993-03","1993-12",18.7852173913043,13.7257142857143,19,0,1
"1993-04","1994-01",18.6745,14.2915,19.2,0,1
"1993-05","1994-02",18.5078947368421,13.802,19.04,0,1
"1993-06","1994-03",17.6527272727273,13.8226086956522,18.44,0,1
"1993-07","1994-04",16.7754545454545,15.2315789473684,17.6,0,1
"1993-08","1994-05",16.6961904761905,16.188,18.13,0,1
"1993-09","1994-06",16.0118181818182,16.7631818181818,18.04,0,1
"1993-10","1994-07",16.6066666666667,17.5995238095238,16.83,0,1
"1993-11","1994-08",15.1963636363636,16.8927272727273,15.4,0,1
"1993-12","1994-09",13.7257142857143,15.895,14.67,0,1
"1994-01","1994-10",14.2915,16.4904761904762,14.93,0,1
"1994-02","1994-11",13.802,17.1913636363636,14.55,0,1
"1994-03","1994-12",13.8226086956522,15.932,14.3,0,1
"1994-04","1995-01",15.2315789473684,16.5519047619048,15.53,0,1
"1994-05","1995-02",16.188,17.1145,16.3,0,1
"1994-06","1995-03",16.7631818181818,17.0065217391304,16.89,0,1
"1994-07","1995-04",17.5995238095238,18.6483333333333,17.53,0,1
"1994-08","1995-05",16.8927272727273,18.3509090909091,16.4,0,1
"1994-09","1995-06",15.895,17.3127272727273,17.11,0,1
"1994-10","1995-07",16.4904761904762,15.8542857142857,16.23,0,1
"1994-11","1995-08",17.1913636363636,16.0963636363636,16.74,0,1
"1994-12","1995-09",15.932,16.6995238095238,16.72,0,1
"1995-01","1995-10",16.5519047619048,16.1109090909091,16.53,0,1
"1995-02","1995-11",17.1145,16.8609090909091,16.46,0,1
"1995-03","1995-12",17.0065217391304,17.9252631578947,16.63,0,1
"1995-04","1996-01",18.6483333333333,17.8531818181818,17.27,0,1
"1995-05","1996-02",18.3509090909091,17.9990476190476,16.92,0,1
"1995-06","1996-03",17.3127272727273,19.8519047619048,16.07,0,1
"1995-07","1996-04",15.8542857142857,20.9005,15.96,0,1
"1995-08","1996-05",16.0963636363636,19.1547619047619,15.97,0,1
"1995-09","1996-06",16.6995238095238,18.4565,15.67,0,1
"1995-10","1996-07",16.1109090909091,19.5708695652174,15.67,0,1
"1995-11","1996-08",16.8609090909091,20.512380952381,15.95,0,1
"1995-12","1996-09",17.9252631578947,22.6304761904762,16.38,0,1
"1996-01","1996-10",17.8531818181818,24.1626086956522,15.64,0,1
"1996-02","1996-11",17.9990476190476,22.7595238095238,15.8,0,1
"1996-03","1996-12",19.8519047619048,23.783,16.68,0,1
"1996-04","1997-01",20.9005,23.537619047619,16.78,0,1
"1996-05","1997-02",19.1547619047619,20.8505263157895,16.41,0,1
"1996-06","1997-03",18.4565,19.133,16.77,0,1
"1996-07","1997-04",19.5708695652174,17.5559090909091,17.03,0,1
"1996-08","1997-05",20.512380952381,19.0228571428571,17.94,0,1
"1996-09","1997-06",22.6304761904762,17.58,19.27,0,1
"1996-10","1997-07",24.1626086956522,18.4645,19.27,0,1
"1996-11","1997-08",22.7595238095238,18.5955,19.29,0,1
"1996-12","1997-09",23.783,18.4609523809524,19.71,0,1
"1997-01","1997-10",23.537619047619,19.8652173913043,19.68,0,1
"1997-02","1997-11",20.8505263157895,19.1742105263158,18.48,0,1
"1997-03","1997-12",19.133,17.1819047619048,19.34,0,1
"1997-04","1998-01",17.5559090909091,15.1866666666667,18.71,0,1
"1997-05","1998-02",19.0228571428571,14.0695,19.38,0,1
"1997-06","1998-03",17.58,13.1031818181818,18.75,0,1
"1997-07","1998-04",18.4645,13.5265,18.89,0,1
"1997-08","1998-05",18.5955,14.3631578947368,18.51,0,1
"1997-09","1998-06",18.4609523809524,12.2063636363636,19.31,0,1
"1997-10","1998-07",19.8652173913043,12.0795652173913,19.3,0,1
"1997-11","1998-08",19.1742105263158,11.914,18.58,0,1
"1997-12","1998-09",17.1819047619048,13.3436363636364,17.27,0,1
"1998-01","1998-10",15.1866666666667,12.7022727272727,17.14,0,1
"1998-02","1998-11",14.0695,11.0390476190476,16.22,0,1
"1998-03","1998-12",13.1031818181818,9.82428571428571,15.99,0,1
"1998-04","1999-01",13.5265,11.1145,16.06,0,1
"1998-05","1999-02",14.3631578947368,10.2715789473684,15.95,0,1
"1998-06","1999-03",12.2063636363636,12.5113043478261,15.48,0,1
"1998-07","1999-04",12.0795652173913,15.2945,14.63,0,1
"1998-08","1999-05",11.914,15.2252631578947,14.13,0,1
"1998-09","1999-06",13.3436363636364,15.8631818181818,15.58,0,1
"1998-10","1999-07",12.7022727272727,19.08,14.45,0,1
"1998-11","1999-08",11.0390476190476,20.2190476190476,12.67,0,1
"1998-12","1999-09",9.82428571428571,22.5431818181818,11.94,0,1
"1999-01","1999-10",11.1145,22.002380952381,12.42,0,1
"1999-02","1999-11",10.2715789473684,24.5840909090909,11.98,0,1
"1999-03","1999-12",12.5113043478261,25.4731578947368,14.62,0,1
"1999-04","2000-01",15.2945,25.511,15.42,0,1
"1999-05","2000-02",15.2252631578947,27.7757142857143,15.2,0,1
"1999-06","2000-03",15.8631818181818,27.4860869565217,17,0,1
"1999-07","2000-04",19.08,22.7644444444444,17.72,0,1
"1999-08","2000-05",20.2190476190476,27.737619047619,18.56,0,1
"1999-09","2000-06",22.5431818181818,29.7954545454545,19.53,0,1
"1999-10","2000-07",22.002380952381,28.682380952381,19.07,0,1
"1999-11","2000-08",24.5840909090909,30.1960869565217,18.46,0,1
"1999-12","2000-09",25.4731578947368,33.1447619047619,20.09,0,1
"2000-01","2000-10",25.511,30.9609090909091,21.78,0,1
"2000-02","2000-11",27.7757142857143,32.5522727272727,22.72,0,1
"2000-03","2000-12",27.4860869565217,25.66,23.04,0,1
"2000-04","2001-01",22.7644444444444,25.6245454545455,22.39,0,1
"2000-05","2001-02",27.737619047619,27.5035,24.06,0,1
"2000-06","2001-03",29.7954545454545,24.4972727272727,25.38,0,1
"2000-07","2001-04",28.682380952381,25.6571428571429,24.74,1,1
"2000-08","2001-05",30.1960869565217,28.3136363636364,27.28,1,1
"2000-09","2001-06",33.1447619047619,27.8490476190476,27.75,1,1
"2000-10","2001-07",30.9609090909091,24.6136363636364,26.67,1,1
"2000-11","2001-08",32.5522727272727,25.68,26.83,1,1
"2000-12","2001-09",25.66,25.6195,23.24,1,1
"2001-01","2001-10",25.6245454545455,20.5378260869565,24.09,1,1
"2001-02","2001-11",27.5035,18.7972727272727,24.49,1,1
"2001-03","2001-12",24.4972727272727,18.7052631578947,23.89,0,1
"2001-04","2002-01",25.6571428571429,19.4168181818182,25.52,0,1
"2001-05","2002-02",28.3136363636364,20.2755,25.59,0,1
"2001-06","2002-03",27.8490476190476,23.6966666666667,24.66,0,1
"2001-07","2002-04",24.6136363636364,25.7286363636364,23.61,0,1
"2001-08","2002-05",25.68,25.3454545454545,24.43,0,1
"2001-09","2002-06",25.6195,24.0816666666667,22.73,0,1
"2001-10","2002-07",20.5378260869565,25.7360869565217,20.55,0,1
"2001-11","2002-08",18.7972727272727,26.6513636363636,19.69,0,1
"2001-12","2002-09",18.7052631578947,28.3995238095238,19.9,0,1
"2002-01","2002-10",19.4168181818182,27.5430434782609,19.68,0,1
"2002-02","2002-11",20.2755,24.3352380952381,20.79,0,1
"2002-03","2002-12",23.6966666666667,28.3345,24.24,0,1
"2002-04","2003-01",25.7286363636364,31.1836363636364,24.45,0,1
"2002-05","2003-02",25.3454545454545,32.771,23.14,0,1
"2002-06","2003-03",24.0816666666667,30.612380952381,24.18,0,1
"2002-07","2003-04",25.7360869565217,25.0677272727273,24.04,0,1
"2002-08","2003-05",26.6513636363636,25.8577272727273,25.37,0,1
"2002-09","2003-06",28.3995238095238,27.6528571428571,24.7,0,1
"2002-10","2003-07",27.5430434782609,28.3486956521739,23.77,0,1
"2002-11","2003-08",24.3352380952381,29.8880952380952,23.41,0,1
"2002-12","2003-09",28.3345,27.1122727272727,24.01,0,1
"2003-01","2003-10",31.1836363636364,29.6078260869565,26.42,0,1
"2003-02","2003-11",32.771,28.7525,27.31,0,1
"2003-03","2003-12",30.612380952381,29.8071428571429,24.54,0,1
"2003-04","2004-01",25.0677272727273,31.2809523809524,23.51,0,1
"2003-05","2004-02",25.8577272727273,30.8585,24.29,0,1
"2003-06","2004-03",27.6528571428571,33.634347826087,25.59,0,1
"2003-07","2004-04",28.3486956521739,33.5909090909091,25.71,0,1
"2003-08","2004-05",29.8880952380952,37.567619047619,26.08,0,1
"2003-09","2004-06",27.1122727272727,35.1836363636364,25.26,0,1
"2003-10","2004-07",29.6078260869565,38.2213636363636,25.6,0,1
"2003-11","2004-08",28.7525,42.7440909090909,26.22,0,1
"2003-12","2004-09",29.8071428571429,43.1968181818182,27.96,0,1
"2004-01","2004-10",31.2809523809524,49.7766666666667,27.58,0,1
"2004-02","2004-11",30.8585,43.1104545454545,29.77,0,1
"2004-03","2004-12",33.634347826087,39.6021739130435,29.6,0,1
"2004-04","2005-01",33.5909090909091,44.509,31.55,0,1
"2004-05","2005-02",37.567619047619,45.475,33.46,0,1
"2004-06","2005-03",35.1836363636364,53.1045454545455,33.36,0,1
"2004-07","2005-04",38.2213636363636,51.8838095238095,36.96,0,1
"2004-08","2005-05",42.7440909090909,48.6454545454545,37.45,0,1
"2004-09","2005-06",43.1968181818182,54.3545454545455,41.75,0,1
"2004-10","2005-07",49.7766666666667,57.52,45.55,0,1
"2004-11","2005-08",43.1104545454545,63.9834782608696,44.37,0,1
"2004-12","2005-09",39.6021739130435,62.9081818181818,39.75,0,1
"2005-01","2005-10",44.509,58.5385714285714,44.68,0,1
"2005-02","2005-11",45.475,55.2418181818182,47.68,0,1
"2005-03","2005-12",53.1045454545455,56.8557142857143,54.16,0,1
"2005-04","2006-01",51.8838095238095,62.9852380952381,51.91,0,1
"2005-05","2006-02",48.6454545454545,60.21,51.48,0,1
"2005-06","2006-03",54.3545454545455,62.0647826086957,57.79,0,1
"2005-07","2006-04",57.52,70.26,61.95,0,1
"2005-08","2006-05",63.9834782608696,69.7769565217391,67.68,0,1
"2005-09","2006-06",62.9081818181818,68.5559090909091,65.36,0,1
"2005-10","2006-07",58.5385714285714,73.6742857142857,59.7,0,1
"2005-11","2006-08",55.2418181818182,73.2304347826087,58.51,0,1
"2005-12","2006-09",56.8557142857143,61.9585714285714,62.01,0,1
"2006-01","2006-10",62.9852380952381,57.8081818181818,68.85,0,1
"2006-02","2006-11",60.21,58.7613636363636,65.44,0,1
"2006-03","2006-12",62.0647826086957,62.4721052631579,67.61,0,1
"2006-04","2007-01",70.26,53.6814285714286,74.03,0,1
"2006-05","2007-02",69.7769565217391,57.5557894736842,73.16,0,1
"2006-06","2007-03",68.5559090909091,62.0504545454545,75.84,0,1
"2006-07","2007-04",73.6742857142857,67.4857894736842,77.32,0,1
"2006-08","2007-05",73.2304347826087,67.2122727272727,74.68,0,1
"2006-09","2007-06",61.9585714285714,71.0457142857143,67.78,0,1
"2006-10","2007-07",57.8081818181818,76.93,65.48,0,1
"2006-11","2007-08",58.7613636363636,70.7608695652174,68.31,0,1
"2006-12","2007-09",62.4721052631579,77.1731578947368,65.66,0,1
"2007-01","2007-10",53.6814285714286,82.34,61.87,0,1
"2007-02","2007-11",57.5557894736842,92.4142857142857,66.26,0,1
"2007-03","2007-12",62.0504545454545,90.9268421052632,69.47,0,1
"2007-04","2008-01",67.4857894736842,92.1780952380952,70.92,1,1
"2007-05","2008-02",67.2122727272727,94.9865,70.5,1,1
"2007-06","2008-03",71.0457142857143,103.6355,73.41,1,1
"2007-07","2008-04",76.93,109.071363636364,74.76,1,1
"2007-08","2008-05",70.7608695652174,122.797142857143,70.74,1,1
"2007-09","2008-06",77.1731578947368,132.322380952381,76.94,1,1
"2007-10","2008-07",82.34,132.718181818182,86.68,1,1
"2007-11","2008-08",92.4142857142857,113.243333333333,86.38,1,1
"2007-12","2008-09",90.9268421052632,97.2347619047619,91.62,1,1
"2008-01","2008-10",92.1780952380952,71.5821739130435,90.49,1,1
"2008-02","2008-11",94.9865,52.4526315789474,98.88,1,1
"2008-03","2008-12",103.6355,39.9468181818182,98.33,1,1
"2008-04","2009-01",109.071363636364,43.4395,108.86,1,1
"2008-05","2009-02",122.797142857143,43.3247368421053,127.9,1,1
"2008-06","2009-03",132.322380952381,46.5404545454545,143.22,1,1
"2008-07","2009-04",132.718181818182,50.1819047619048,128.22,1,1
"2008-08","2009-05",113.243333333333,57.3025,118.98,1,1
"2008-09","2009-06",97.2347619047619,68.6095454545455,104.35,1,1
"2008-10","2009-07",71.5821739130435,64.4354545454545,74.51,0,1
"2008-11","2009-08",52.4526315789474,72.5085714285714,65.1,0,1
"2008-12","2009-09",39.9468181818182,67.6461904761905,58.91,0,1
"2009-01","2009-10",43.4395,72.7695454545455,54.32,0,1
"2009-02","2009-11",43.3247368421053,76.662,52.1,0,1
"2009-03","2009-12",46.5404545454545,74.4563636363636,57.19,0,1
"2009-04","2010-01",50.1819047619048,76.1673684210526,58.24,0,1
"2009-05","2010-02",57.3025,73.7521052631579,70.1,0,1
"2009-06","2010-03",68.6095454545455,78.8273913043478,73.85,0,1
"2009-07","2010-04",64.4354545454545,84.817619047619,76.86,0,1
"2009-08","2010-05",72.5085714285714,75.9455,74.88,0,1
"2009-09","2010-06",67.6461904761905,74.7609090909091,74.16,0,1
"2009-10","2010-07",72.7695454545455,75.58,80.49,0,1
"2009-11","2010-08",76.662,77.0395454545455,84.04,0,1
"2009-12","2010-09",74.4563636363636,77.8404761904762,82.52,0,1
"2010-01","2010-10",76.1673684210526,82.6647619047619,76.14,0,1
"2010-02","2010-11",73.7521052631579,85.2747619047619,80.94,0,1
"2010-03","2010-12",78.8273913043478,91.4468181818182,84.94,0,1
"2010-04","2011-01",84.817619047619,96.5235,91.97,0,1
"2010-05","2011-02",75.9455,103.716315789474,79.72,0,1
"2010-06","2011-03",74.7609090909091,114.64347826087,78.33,0,1
"2010-07","2011-04",75.58,123.258888888889,82.27,0,1
"2010-08","2011-05",77.0395454545455,114.989047619048,79.04,0,1
"2010-09","2011-06",77.8404761904762,113.833181818182,85.35,0,1
"2010-10","2011-07",82.6647619047619,116.9735,85.37,0,1
"2010-11","2011-08",85.2747619047619,110.219545454545,87.16,0,1
"2010-12","2011-09",91.4468181818182,112.83380952381,95.14,0,1
"2011-01","2011-10",96.5235,109.55,101.79,0,1
"2011-02","2011-11",103.716315789474,110.768095238095,110.63,0,1
"2011-03","2011-12",114.64347826087,107.8705,115.22,0,1
"2011-04","2012-01",123.258888888889,110.686,122.99,0,1
"2011-05","2012-02",114.989047619048,119.327,114.29,0,1
"2011-06","2012-03",113.833181818182,125.445454545455,112.73,0,1
"2011-07","2012-04",116.9735,119.421666666667,116.13,0,1
"2011-08","2012-05",110.219545454545,110.339523809524,112.01,0,1
"2011-09","2012-06",112.83380952381,95.1557142857143,97.75,0,1
"2011-10","2012-07",109.55,102.618571428571,105.97,0,1
"2011-11","2012-08",110.768095238095,113.356086956522,106.88,0,1
"2011-12","2012-09",107.8705,112.863684210526,104.57,0,1
"2012-01","2012-10",110.686,111.710869565217,108.57,0,1
"2012-02","2012-11",119.327,109.058571428571,116.92,0,1
"2012-03","2012-12",125.445454545455,109.494,117.16,0,1
"2012-04","2013-01",119.421666666667,112.96,115.72,0,1
"2012-05","2013-02",110.339523809524,116.050526315789,99.73,0,1
"2012-06","2013-03",95.1557142857143,108.474,97.74,0,1
"2012-07","2013-04",102.618571428571,102.248181818182,101.63,0,1
"2012-08","2013-05",113.356086956522,102.558636363636,110.72,0,1
"2012-09","2013-06",112.863684210526,102.9195,107.54,0,1
"2012-10","2013-07",111.710869565217,107.933181818182,104.01,0,1
"2012-11","2013-08",109.058571428571,111.280454545455,106.81,0,1
"2012-12","2013-09",109.494,111.5965,105.73,0,1
"2013-01","2013-10",112.96,109.07652173913,109.47,0,1
"2013-02","2013-11",116.050526315789,107.792,105.55,0,1
"2013-03","2013-12",108.474,110.756666666667,106.17,0,1
"2013-04","2014-01",102.248181818182,108.117727272727,99.88,0,1
"2013-05","2014-02",102.558636363636,108.900526315789,98.25,0,1
"2013-06","2014-03",102.9195,107.480952380952,99.13,0,1
"2013-07","2014-04",107.933181818182,107.755238095238,103.21,0,1
"2013-08","2014-05",111.280454545455,109.539090909091,105.77,0,1
"2013-09","2014-06",111.5965,111.795238095238,102.9,0,1
"2013-10","2014-07",109.07652173913,106.768181818182,105.31,0,1
"2013-11","2014-08",107.792,101.608095238095,107.17,0,1
"2013-12","2014-09",110.756666666667,97.0914285714286,107.32,0,1
"2014-01","2014-10",108.117727272727,87.4252173913043,102.72,0,1
"2014-02","2014-11",108.900526315789,79.4378947368421,105.44,0,1
"2014-03","2014-12",107.480952380952,62.335,104.48,0,1
"2014-04","2015-01",107.755238095238,47.7595,103.81,0,1
"2014-05","2015-02",109.539090909091,58.0955,105.05,0,1
"2014-06","2015-03",111.795238095238,55.8854545454545,108.93,0,1
"2014-07","2015-04",106.768181818182,59.3518181818182,106.24,0,1
"2014-08","2015-05",101.608095238095,64.0961904761905,104.35,0,1
"2014-09","2015-06",97.0914285714286,61.4777272727273,97.37,0,1
"2014-10","2015-07",87.4252173913043,56.5613043478261,89.29,0,1
"2014-11","2015-08",79.4378947368421,46.5842857142857,74.02,0,1
"2014-12","2015-09",62.335,47.6231818181818,64.16,0,1
