"time.t","exp.date","spot.t","exp.spot","fut","rec","brent.ind"
"1991-03","1991-07",19.86,21.42,19.29,0,0
"1991-04","1991-08",20.823,21.688,20.42,0,0
"1991-05","1991-09",21.24,21.857,21.36,0,0
"1991-06","1991-10",20.195,23.228,20.52,0,0
"1991-07","1991-11",21.42,22.465,21.43,0,0
"1991-08","1991-12",21.688,19.517,21.85,0,0
"1991-09","1992-01",21.857,18.82,21.78,0,0
"1991-10","1992-02",23.228,18.995,22.61,0,0
"1991-11","1992-03",22.465,18.916,20.97,0,0
"1991-12","1992-04",19.517,20.243,19.23,0,0
"1992-01","1992-05",18.82,20.94,19.16,0,0
"1992-02","1992-06",18.995,22.375,19.06,0,0
"1992-03","1992-07",18.916,21.759,19.62,0,0
"1992-04","1992-08",20.243,21.35,20.82,0,0
"1992-05","1992-09",20.94,21.902,21.96,0,0
"1992-06","1992-10",22.375,21.688,21.48,0,0
"1992-07","1992-11",21.759,20.342,21.61,0,0
"1992-08","1992-12",21.35,19.407,21.2,0,0
"1992-09","1993-01",21.902,19.075,21.46,0,0
"1992-10","1993-02",21.688,20.053,20.59,0,0
"1992-11","1993-03",20.342,20.347,19.88,0,0
"1992-12","1993-04",19.407,20.27,19.74,0,0
"1993-01","1993-05",19.075,19.94,20.39,0,0
"1993-02","1993-06",20.053,19.07,20.68,0,0
"1993-03","1993-07",20.347,17.866,20.74,0,0
"1993-04","1993-08",20.27,18.009,20.84,0,0
"1993-05","1993-09",19.94,17.514,20.36,0,0
"1993-06","1993-10",19.07,18.145,19.46,0,0
"1993-07","1993-11",17.866,16.699,18.46,0,0
"1993-08","1993-12",16.6961904761905,13.7257142857143,17.85,0,1
"1993-09","1994-01",16.0118181818182,14.2915,17.83,0,1
"1993-10","1994-02",16.6066666666667,13.802,16.31,0,1
"1993-11","1994-03",15.1963636363636,13.8226086956522,14.87,0,1
"1993-12","1994-04",13.7257142857143,15.2315789473684,13.92,0,1
"1994-01","1994-05",14.2915,16.188,14.14,0,1
"1994-02","1994-06",13.802,16.7631818181818,13.71,0,1
"1994-03","1994-07",13.8226086956522,17.5995238095238,13.61,0,1
"1994-04","1994-08",15.2315789473684,16.8927272727273,15.45,0,1
"1994-05","1994-09",16.188,15.895,16.3,0,1
"1994-06","1994-10",16.7631818181818,16.4904761904762,17.11,0,1
"1994-07","1994-11",17.5995238095238,17.1913636363636,18.06,0,1
"1994-08","1994-12",16.8927272727273,15.932,16.47,0,1
"1994-09","1995-01",15.895,16.5519047619048,17.15,0,1
"1994-10","1995-02",16.4904761904762,17.1145,16.41,0,1
"1994-11","1995-03",17.1913636363636,17.0065217391304,16.76,0,1
"1994-12","1995-04",15.932,18.6483333333333,16.54,0,1
"1995-01","1995-05",16.5519047619048,18.3509090909091,16.57,0,1
"1995-02","1995-06",17.1145,17.3127272727273,16.63,0,1
"1995-03","1995-07",17.0065217391304,15.8542857142857,16.9,0,1
"1995-04","1995-08",18.6483333333333,16.0963636363636,17.83,0,1
"1995-05","1995-09",18.3509090909091,16.6995238095238,17.27,0,1
"1995-06","1995-10",17.3127272727273,16.1109090909091,16.03,0,1
"1995-07","1995-11",15.8542857142857,16.8609090909091,15.93,0,1
"1995-08","1995-12",16.0963636363636,17.9252631578947,16.04,0,1
"1995-09","1996-01",16.6995238095238,17.8531818181818,15.84,0,1
"1995-10","1996-02",16.1109090909091,17.9990476190476,15.88,0,1
"1995-11","1996-03",16.8609090909091,19.8519047619048,16.35,0,1
"1995-12","1996-04",17.9252631578947,20.9005,17.08,0,1
"1996-01","1996-05",17.8531818181818,19.1547619047619,15.87,0,1
"1996-02","1996-06",17.9990476190476,18.4565,16.4,0,1
"1996-03","1996-07",19.8519047619048,19.5708695652174,17.35,0,1
"1996-04","1996-08",20.9005,20.512380952381,17.55,0,1
"1996-05","1996-09",19.1547619047619,22.6304761904762,17.04,0,1
"1996-06","1996-10",18.4565,24.1626086956522,17.68,0,1
"1996-07","1996-11",19.5708695652174,22.7595238095238,18.02,0,1
"1996-08","1996-12",20.512380952381,23.783,19.49,0,1
"1996-09","1997-01",22.6304761904762,23.537619047619,21.49,0,1
"1996-10","1997-02",24.1626086956522,20.8505263157895,21.3,0,1
"1996-11","1997-03",22.7595238095238,19.133,21.09,0,1
"1996-12","1997-04",23.783,17.5559090909091,21.99,0,1
"1997-01","1997-05",23.537619047619,19.0228571428571,21.24,0,1
"1997-02","1997-06",20.8505263157895,17.58,18.58,0,1
"1997-03","1997-07",19.133,18.4645,19.47,0,1
"1997-04","1997-08",17.5559090909091,18.5955,18.78,0,1
"1997-05","1997-09",19.0228571428571,18.4609523809524,19.63,0,1
"1997-06","1997-10",17.58,19.8652173913043,18.77,0,1
"1997-07","1997-11",18.4645,19.1742105263158,19.07,0,1
"1997-08","1997-12",18.5955,17.1819047619048,18.74,0,1
"1997-09","1998-01",18.4609523809524,15.1866666666667,19.76,0,1
"1997-10","1998-02",19.8652173913043,14.0695,19.87,0,1
"1997-11","1998-03",19.1742105263158,13.1031818181818,18.79,0,1
"1997-12","1998-04",17.1819047619048,13.5265,16.95,0,1
"1998-01","1998-05",15.1866666666667,14.3631578947368,16.5,0,1
"1998-02","1998-06",14.0695,12.2063636363636,15.17,0,1
"1998-03","1998-07",13.1031818181818,12.0795652173913,15.14,0,1
"1998-04","1998-08",13.5265,11.914,15.23,0,1
"1998-05","1998-09",14.3631578947368,13.3436363636364,15.11,0,1
"1998-06","1998-10",12.2063636363636,12.7022727272727,14.49,0,1
"1998-07","1998-11",12.0795652173913,11.0390476190476,13.87,0,1
"1998-08","1998-12",11.914,9.82428571428571,13.22,0,1
"1998-09","1999-01",13.3436363636364,11.1145,15.09,0,1
"1998-10","1999-02",12.7022727272727,10.2715789473684,13.75,0,1
"1998-11","1999-03",11.0390476190476,12.5113043478261,11.32,0,1
"1998-12","1999-04",9.82428571428571,15.2945,10.93,0,1
"1999-01","1999-05",11.1145,15.2252631578947,11.7,0,1
"1999-02","1999-06",10.2715789473684,15.8631818181818,11.32,0,1
"1999-03","1999-07",12.5113043478261,19.08,14.95,0,1
"1999-04","1999-08",15.2945,20.2190476190476,15.96,0,1
"1999-05","1999-09",15.2252631578947,22.5431818181818,15.42,0,1
"1999-06","1999-10",15.8631818181818,22.002380952381,17.5,0,1
"1999-07","1999-11",19.08,24.5840909090909,18.86,0,1
"1999-08","1999-12",20.2190476190476,25.4731578947368,20.41,0,1
"1999-09","2000-01",22.5431818181818,25.511,22.03,0,1
"1999-10","2000-02",22.002380952381,27.7757142857143,20.87,0,1
"1999-11","2000-03",24.5840909090909,27.4860869565217,21.07,0,1
"1999-12","2000-04",25.4731578947368,22.7644444444444,22.37,0,1
"2000-01","2000-05",25.511,27.737619047619,23.76,0,1
"2000-02","2000-06",27.7757142857143,29.7954545454545,24.88,0,1
"2000-03","2000-07",27.4860869565217,28.682380952381,24.34,0,1
"2000-04","2000-08",22.7644444444444,30.1960869565217,23.33,0,1
"2000-05","2000-09",27.737619047619,33.1447619047619,25.9,0,1
"2000-06","2000-10",29.7954545454545,30.9609090909091,27.96,0,1
"2000-07","2000-11",28.682380952381,32.5522727272727,26.34,0,1
"2000-08","2000-12",30.1960869565217,25.66,30.04,0,1
"2000-09","2001-01",33.1447619047619,25.6245454545455,29.5,0,1
"2000-10","2001-02",30.9609090909091,27.5035,28.9,0,1
"2000-11","2001-03",32.5522727272727,24.4972727272727,29.53,0,1
"2000-12","2001-04",25.66,25.6571428571429,23.64,1,1
"2001-01","2001-05",25.6245454545455,28.3136363636364,25.22,1,1
"2001-02","2001-06",27.5035,27.8490476190476,25.53,1,1
"2001-03","2001-07",24.4972727272727,24.6136363636364,24.74,1,1
"2001-04","2001-08",25.6571428571429,25.68,27.01,1,1
"2001-05","2001-09",28.3136363636364,25.6195,27.23,1,1
"2001-06","2001-10",27.8490476190476,20.5378260869565,25.69,1,1
"2001-07","2001-11",24.6136363636364,18.7972727272727,24.69,1,1
"2001-08","2001-12",25.68,18.7052631578947,25.83,0,1
"2001-09","2002-01",25.6195,19.4168181818182,23.33,0,1
"2001-10","2002-02",20.5378260869565,20.2755,20.62,0,1
"2001-11","2002-03",18.7972727272727,23.6966666666667,19.29,0,1
"2001-12","2002-04",18.7052631578947,25.7286363636364,19.53,0,1
"2002-01","2002-05",19.4168181818182,25.3454545454545,19.48,0,1
"2002-02","2002-06",20.2755,24.0816666666667,21.01,0,1
"2002-03","2002-07",23.6966666666667,25.7360869565217,25.14,0,1
"2002-04","2002-08",25.7286363636364,26.6513636363636,25.69,0,1
"2002-05","2002-09",25.3454545454545,28.3995238095238,23.91,0,1
"2002-06","2002-10",24.0816666666667,27.5430434782609,25.07,0,1
"2002-07","2002-11",25.7360869565217,24.3352380952381,25.06,0,1
"2002-08","2002-12",26.6513636363636,28.3345,27.02,0,1
"2002-09","2003-01",28.3995238095238,31.1836363636364,28,0,1
"2002-10","2003-02",27.5430434782609,32.771,25.11,0,1
"2002-11","2003-03",24.3352380952381,30.612380952381,24.51,0,1
"2002-12","2003-04",28.3345,25.0677272727273,26.51,0,1
"2003-01","2003-05",31.1836363636364,25.8577272727273,29.23,0,1
"2003-02","2003-06",32.771,27.6528571428571,30.01,0,1
"2003-03","2003-07",30.612380952381,28.3486956521739,25.77,0,1
"2003-04","2003-08",25.0677272727273,29.8880952380952,23.85,0,1
"2003-05","2003-09",25.8577272727273,27.1122727272727,25.51,0,1
"2003-06","2003-10",27.6528571428571,29.6078260869565,27.44,0,1
"2003-07","2003-11",28.3486956521739,28.7525,27.52,0,1
"2003-08","2003-12",29.8880952380952,29.8071428571429,28.41,0,1
"2003-09","2004-01",27.1122727272727,31.2809523809524,26.52,0,1
"2003-10","2004-02",29.6078260869565,30.8585,26.69,0,1
"2003-11","2004-03",28.7525,33.634347826087,27.63,0,1
"2003-12","2004-04",29.8071428571429,33.5909090909091,29.34,0,1
"2004-01","2004-05",31.2809523809524,37.567619047619,28.62,0,1
"2004-02","2004-06",30.8585,35.1836363636364,31.26,0,1
"2004-03","2004-07",33.634347826087,38.2213636363636,30.88,0,1
"2004-04","2004-08",33.5909090909091,42.7440909090909,33.54,0,1
"2004-05","2004-09",37.567619047619,43.1968181818182,35.53,0,1
"2004-06","2004-10",35.1836363636364,49.7766666666667,34.45,0,1
"2004-07","2004-11",38.2213636363636,43.1104545454545,38.65,0,1
"2004-08","2004-12",42.7440909090909,39.6021739130435,39.15,0,1
"2004-09","2005-01",43.1968181818182,44.509,44.25,0,1
"2004-10","2005-02",49.7766666666667,45.475,47.85,0,1
"2004-11","2005-03",43.1104545454545,53.1045454545455,45.74,0,1
"2004-12","2005-04",39.6021739130435,51.8838095238095,40.59,0,1
"2005-01","2005-05",44.509,48.6454545454545,45.95,0,1
"2005-02","2005-06",45.475,54.3545454545455,49.23,0,1
"2005-03","2005-07",53.1045454545455,57.52,55.28,0,1
"2005-04","2005-08",51.8838095238095,63.9834782608696,52.36,0,1
"2005-05","2005-09",48.6454545454545,62.9081818181818,51.72,0,1
"2005-06","2005-10",54.3545454545455,58.5385714285714,57.52,0,1
"2005-07","2005-11",57.52,55.2418181818182,61.37,0,1
"2005-08","2005-12",63.9834782608696,56.8557142857143,67.75,0,1
"2005-09","2006-01",62.9081818181818,62.9852380952381,65.12,0,1
"2005-10","2006-02",58.5385714285714,60.21,59.15,0,1
"2005-11","2006-03",55.2418181818182,62.0647826086957,57.23,0,1
"2005-12","2006-04",56.8557142857143,70.26,60.53,0,1
"2006-01","2006-05",62.9852380952381,69.7769565217391,67.3,0,1
"2006-02","2006-06",60.21,68.5559090909091,63.83,0,1
"2006-03","2006-07",62.0647826086957,73.6742857142857,66.94,0,1
"2006-04","2006-08",70.26,73.2304347826087,73.42,0,1
"2006-05","2006-09",69.7769565217391,61.9585714285714,72.23,0,1
"2006-06","2006-10",68.5559090909091,57.8081818181818,75.09,0,1
"2006-07","2006-11",73.6742857142857,58.7613636363636,76.09,0,1
"2006-08","2006-12",73.2304347826087,62.4721052631579,72.8,0,1
"2006-09","2007-01",61.9585714285714,53.6814285714286,65.57,0,1
"2006-10","2007-02",57.8081818181818,57.5557894736842,62.71,0,1
"2006-11","2007-03",58.7613636363636,62.0504545454545,66.27,0,1
"2006-12","2007-04",62.4721052631579,67.4857894736842,63.61,0,1
"2007-01","2007-05",53.6814285714286,67.2122727272727,59.8,0,1
"2007-02","2007-06",57.5557894736842,71.0457142857143,64.19,0,1
"2007-03","2007-07",62.0504545454545,76.93,68.5,0,1
"2007-04","2007-08",67.4857894736842,70.7608695652174,69.26,0,1
"2007-05","2007-09",67.2122727272727,77.1731578947368,69.03,0,1
"2007-06","2007-10",71.0457142857143,82.34,72.67,0,1
"2007-07","2007-11",76.93,92.4142857142857,76.29,0,1
"2007-08","2007-12",70.7608695652174,90.9268421052632,71.83,0,1
"2007-09","2008-01",77.1731578947368,92.1780952380952,78.35,1,1
"2007-10","2008-02",82.34,94.9865,89.25,1,1
"2007-11","2008-03",92.4142857142857,103.6355,87.34,1,1
"2007-12","2008-04",90.9268421052632,109.071363636364,93.22,1,1
"2008-01","2008-05",92.1780952380952,122.797142857143,91.38,1,1
"2008-02","2008-06",94.9865,132.322380952381,99.47,1,1
"2008-03","2008-07",103.6355,132.718181818182,99.53,1,1
"2008-04","2008-08",109.071363636364,113.243333333333,110.42,1,1
"2008-05","2008-09",122.797142857143,97.2347619047619,127.87,1,1
"2008-06","2008-10",132.322380952381,71.5821739130435,141.85,1,1
"2008-07","2008-11",132.718181818182,52.4526315789474,126.78,1,1
"2008-08","2008-12",113.243333333333,39.9468181818182,117.39,1,1
"2008-09","2009-01",97.2347619047619,43.4395,101.72,1,1
"2008-10","2009-02",71.5821739130435,43.3247368421053,69.96,1,1
"2008-11","2009-03",52.4526315789474,46.5404545454545,59.01,1,1
"2008-12","2009-04",39.9468181818182,50.1819047619048,53.07,1,1
"2009-01","2009-05",43.4395,57.3025,50.72,1,1
"2009-02","2009-06",43.3247368421053,68.6095454545455,49.05,1,1
"2009-03","2009-07",46.5404545454545,64.4354545454545,52.98,0,1
"2009-04","2009-08",50.1819047619048,72.5085714285714,53.87,0,1
"2009-05","2009-09",57.3025,67.6461904761905,67.38,0,1
"2009-06","2009-10",68.6095454545455,72.7695454545455,71.32,0,1
"2009-07","2009-11",64.4354545454545,76.662,73.67,0,1
"2009-08","2009-12",72.5085714285714,74.4563636363636,71.84,0,1
"2009-09","2010-01",67.6461904761905,76.1673684210526,71.13,0,1
"2009-10","2010-02",72.7695454545455,73.7521052631579,77.45,0,1
"2009-11","2010-03",76.662,78.8273913043478,80.88,0,1
"2009-12","2010-04",74.4563636363636,84.817619047619,80.04,0,1
"2010-01","2010-05",76.1673684210526,75.9455,73.44,0,1
"2010-02","2010-06",73.7521052631579,74.7609090909091,79,0,1
"2010-03","2010-07",78.8273913043478,75.58,84.04,0,1
"2010-04","2010-08",84.817619047619,77.0395454545455,89.97,0,1
"2010-05","2010-09",75.9455,77.8404761904762,76.73,0,1
"2010-06","2010-10",74.7609090909091,82.6647619047619,76.17,0,1
"2010-07","2010-11",75.58,85.2747619047619,79.66,0,1
"2010-08","2010-12",77.0395454545455,91.4468181818182,76.2,0,1
"2010-09","2011-01",77.8404761904762,96.5235,83.39,0,1
"2010-10","2011-02",82.6647619047619,103.716315789474,83.9,0,1
"2010-11","2011-03",85.2747619047619,114.64347826087,86.28,0,1
"2010-12","2011-04",91.4468181818182,123.258888888889,94.97,0,1
"2011-01","2011-05",96.5235,114.989047619048,101.53,0,1
"2011-02","2011-06",103.716315789474,113.833181818182,111.39,0,1
"2011-03","2011-07",114.64347826087,116.9735,116.7,0,1
"2011-04","2011-08",123.258888888889,110.219545454545,124.9,0,1
"2011-05","2011-09",114.989047619048,112.83380952381,115.61,0,1
"2011-06","2011-10",113.833181818182,109.55,112.72,0,1
"2011-07","2011-11",116.9735,110.768095238095,116.53,0,1
"2011-08","2011-12",110.219545454545,107.8705,113.25,0,1
"2011-09","2012-01",112.83380952381,110.686,99.18,0,1
"2011-10","2012-02",109.55,119.327,107.8,0,1
"2011-11","2012-03",110.768095238095,125.445454545455,109.08,0,1
"2011-12","2012-04",107.8705,119.421666666667,106.31,0,1
"2012-01","2012-05",110.686,110.339523809524,110.25,0,1
"2012-02","2012-06",119.327,95.1557142857143,120.24,0,1
"2012-03","2012-07",125.445454545455,102.618571428571,120.65,0,1
"2012-04","2012-08",119.421666666667,113.356086956522,118.32,0,1
"2012-05","2012-09",110.339523809524,112.863684210526,100.74,0,1
"2012-06","2012-10",95.1557142857143,111.710869565217,97.79,0,1
"2012-07","2012-11",102.618571428571,109.058571428571,102.97,0,1
"2012-08","2012-12",113.356086956522,109.494,113.18,0,1
"2012-09","2013-01",112.863684210526,112.96,110.31,0,1
"2012-10","2013-02",111.710869565217,116.050526315789,106.11,0,1
"2012-11","2013-03",109.058571428571,108.474,109.03,0,1
"2012-12","2013-04",109.494,102.248181818182,108.47,0,1
"2013-01","2013-05",112.96,102.558636363636,112.94,0,1
"2013-02","2013-06",116.050526315789,102.9195,108.81,0,1
"2013-03","2013-07",108.474,107.933181818182,108.94,0,1
"2013-04","2013-08",102.248181818182,111.280454545455,101.38,0,1
"2013-05","2013-09",102.558636363636,111.5965,99.58,0,1
"2013-06","2013-10",102.9195,109.07652173913,100.85,0,1
"2013-07","2013-11",107.933181818182,107.792,105.75,0,1
"2013-08","2013-12",111.280454545455,110.756666666667,109.89,0,1
"2013-09","2014-01",111.5965,108.117727272727,105.78,0,1
"2013-10","2014-02",109.07652173913,108.900526315789,107.67,0,1
"2013-11","2014-03",107.792,107.480952380952,108.76,0,1
"2013-12","2014-04",110.756666666667,107.755238095238,109.92,0,1
"2014-01","2014-05",108.117727272727,109.539090909091,104.97,0,1
"2014-02","2014-06",108.900526315789,111.795238095238,107.96,0,1
"2014-03","2014-07",107.480952380952,106.768181818182,107,0,1
"2014-04","2014-08",107.755238095238,101.608095238095,106.3,0,1
"2014-05","2014-09",109.539090909091,97.0914285714286,107.34,0,1
"2014-06","2014-10",111.795238095238,87.4252173913043,111.26,0,1
"2014-07","2014-11",106.768181818182,79.4378947368421,106.92,0,1
"2014-08","2014-12",101.608095238095,62.335,104.46,0,1
"2014-09","2015-01",97.0914285714286,47.7595,96.33,0,1
"2014-10","2015-02",87.4252173913043,58.0955,87.39,0,1
"2014-11","2015-03",79.4378947368421,55.8854545454545,71.7,0,1
"2014-12","2015-04",62.335,59.3518181818182,60.22,0,1
"2015-01","2015-05",47.7595,64.0961904761905,56.05,0,1
"2015-02","2015-06",58.0955,61.4777272727273,64.84,0,1
"2015-03","2015-07",55.8854545454545,56.5613043478261,57.96,0,1
"2015-04","2015-08",59.3518181818182,46.5842857142857,68.46,0,1
"2015-05","2015-09",64.0961904761905,47.6231818181818,67.04,0,1
