"time.t","exp.date","spot.t","exp.spot","fut","rec","brent.ind"
"1988-12","1989-03",16.266,19.445,16.25,0,0
"1989-01","1989-04",17.983,21.04,16.4,0,0
"1989-02","1989-05",17.826,20.032,17.36,0,0
"1989-03","1989-06",19.445,20.005,19.03,0,0
"1989-04","1989-07",21.04,19.644,18.76,0,0
"1989-05","1989-08",20.032,18.522,18.39,0,0
"1989-06","1989-09",20.005,19.594,18.95,0,0
"1989-07","1989-10",19.644,20.091,18.14,0,0
"1989-08","1989-11",18.522,19.82,18.62,0,0
"1989-09","1989-12",19.594,21.088,19.68,0,0
"1989-10","1990-01",20.091,22.641,19.44,0,0
"1989-11","1990-02",19.82,22.108,19.47,0,0
"1989-12","1990-03",21.088,20.418,21.16,0,0
"1990-01","1990-04",22.641,18.582,21.51,0,0
"1990-02","1990-05",22.108,18.237,21.53,0,0
"1990-03","1990-06",20.418,16.871,20.69,0,0
"1990-04","1990-07",18.582,18.638,19.67,0,0
"1990-05","1990-08",18.237,27.174,18.63,1,0
"1990-06","1990-09",16.871,33.687,18.26,1,0
"1990-07","1990-10",18.638,35.922,21.62,1,0
"1990-08","1990-11",27.174,32.3,26.57,1,0
"1990-09","1990-12",33.687,27.337,36.75,1,0
"1990-10","1991-01",35.922,24.959,32.44,1,0
"1990-11","1991-02",32.3,20.523,29.22,1,0
"1990-12","1991-03",27.337,19.86,26.71,1,0
"1991-01","1991-04",24.959,20.823,19.9,0,0
"1991-02","1991-05",20.523,21.24,18.42,0,0
"1991-03","1991-06",19.86,20.195,19.37,0,0
"1991-04","1991-07",20.823,21.42,20.57,0,0
"1991-05","1991-08",21.24,21.688,21.31,0,0
"1991-06","1991-09",20.195,21.857,20.52,0,0
"1991-07","1991-10",21.42,23.228,21.54,0,0
"1991-08","1991-11",21.688,22.465,22,0,0
"1991-09","1991-12",21.857,19.517,21.98,0,0
"1991-10","1992-01",23.228,18.82,22.89,0,0
"1991-11","1992-02",22.465,18.995,21.1,0,0
"1991-12","1992-03",19.517,18.916,19.19,0,0
"1992-01","1992-04",18.82,20.243,19.14,0,0
"1992-02","1992-05",18.995,20.94,18.98,0,0
"1992-03","1992-06",18.916,22.375,19.63,0,0
"1992-04","1992-07",20.243,21.759,20.87,0,0
"1992-05","1992-08",20.94,21.35,22.04,0,0
"1992-06","1992-09",22.375,21.902,21.53,0,0
"1992-07","1992-10",21.759,21.688,21.69,0,0
"1992-08","1992-11",21.35,20.342,21.3,0,0
"1992-09","1992-12",21.902,19.407,21.57,0,0
"1992-10","1993-01",21.688,19.075,20.62,0,0
"1992-11","1993-02",20.342,20.053,19.9,0,0
"1992-12","1993-03",19.407,20.347,19.69,0,0
"1993-01","1993-04",19.075,20.27,20.35,0,0
"1993-02","1993-05",20.053,19.94,20.67,0,0
"1993-03","1993-06",20.347,19.07,20.7,0,0
"1993-04","1993-07",20.27,17.866,20.8,0,0
"1993-05","1993-08",19.94,18.009,20.31,0,0
"1993-06","1993-09",19.07,17.514,19.31,0,0
"1993-07","1993-10",17.866,18.145,18.34,0,0
"1993-08","1993-11",18.009,16.699,18.74,0,0
"1993-09","1993-12",16.0118181818182,13.7257142857143,17.67,0,1
"1993-10","1994-01",16.6066666666667,14.2915,16.18,0,1
"1993-11","1994-02",15.1963636363636,13.802,14.75,0,1
"1993-12","1994-03",13.7257142857143,13.8226086956522,13.68,0,1
"1994-01","1994-04",14.2915,15.2315789473684,14.06,0,1
"1994-02","1994-05",13.802,16.188,13.65,0,1
"1994-03","1994-06",13.8226086956522,16.7631818181818,13.47,0,1
"1994-04","1994-07",15.2315789473684,17.5995238095238,15.48,0,1
"1994-05","1994-08",16.188,16.8927272727273,16.37,0,1
"1994-06","1994-09",16.7631818181818,15.895,17.16,0,1
"1994-07","1994-10",17.5995238095238,16.4904761904762,18.17,0,1
"1994-08","1994-11",16.8927272727273,17.1913636363636,16.55,0,1
"1994-09","1994-12",15.895,15.932,17.2,0,1
"1994-10","1995-01",16.4904761904762,16.5519047619048,16.53,0,1
"1994-11","1995-02",17.1913636363636,17.1145,16.82,0,1
"1994-12","1995-03",15.932,17.0065217391304,16.53,0,1
"1995-01","1995-04",16.5519047619048,18.6483333333333,16.62,0,1
"1995-02","1995-05",17.1145,18.3509090909091,16.71,0,1
"1995-03","1995-06",17.0065217391304,17.3127272727273,17.03,0,1
"1995-04","1995-07",18.6483333333333,15.8542857142857,18.13,0,1
"1995-05","1995-08",18.3509090909091,16.0963636363636,17.36,0,1
"1995-06","1995-09",17.3127272727273,16.6995238095238,16.05,0,1
"1995-07","1995-10",15.8542857142857,16.1109090909091,15.92,0,1
"1995-08","1995-11",16.0963636363636,16.8609090909091,16.12,0,1
"1995-09","1995-12",16.6995238095238,17.9252631578947,15.94,0,1
"1995-10","1996-01",16.1109090909091,17.8531818181818,16,0,1
"1995-11","1996-02",16.8609090909091,17.9990476190476,16.5,0,1
"1995-12","1996-03",17.9252631578947,19.8519047619048,17.38,0,1
"1996-01","1996-04",17.8531818181818,20.9005,15.99,0,1
"1996-02","1996-05",17.9990476190476,19.1547619047619,16.7,0,1
"1996-03","1996-06",19.8519047619048,18.4565,17.7,0,1
"1996-04","1996-07",20.9005,19.5708695652174,17.9,0,1
"1996-05","1996-08",19.1547619047619,20.512380952381,17.24,0,1
"1996-06","1996-09",18.4565,22.6304761904762,17.98,0,1
"1996-07","1996-10",19.5708695652174,24.1626086956522,18.3,0,1
"1996-08","1996-11",20.512380952381,22.7595238095238,19.91,0,1
"1996-09","1996-12",22.6304761904762,23.783,22.1,0,1
"1996-10","1997-01",24.1626086956522,23.537619047619,21.83,0,1
"1996-11","1997-02",22.7595238095238,20.8505263157895,21.6,0,1
"1996-12","1997-03",23.783,19.133,22.59,0,1
"1997-01","1997-04",23.537619047619,17.5559090909091,21.62,0,1
"1997-02","1997-05",20.8505263157895,19.0228571428571,18.64,0,1
"1997-03","1997-06",19.133,17.58,19.47,0,1
"1997-04","1997-07",17.5559090909091,18.4645,18.72,0,1
"1997-05","1997-08",19.0228571428571,18.5955,19.59,0,1
"1997-06","1997-09",17.58,18.4609523809524,18.71,0,1
"1997-07","1997-10",18.4645,19.8652173913043,18.99,0,1
"1997-08","1997-11",18.5955,19.1742105263158,18.7,0,1
"1997-09","1997-12",18.4609523809524,17.1819047619048,19.83,0,1
"1997-10","1998-01",19.8652173913043,15.1866666666667,20.02,0,1
"1997-11","1998-02",19.1742105263158,14.0695,18.85,0,1
"1997-12","1998-03",17.1819047619048,13.1031818181818,16.84,0,1
"1998-01","1998-04",15.1866666666667,13.5265,16.3,0,1
"1998-02","1998-05",14.0695,14.3631578947368,14.85,0,1
"1998-03","1998-06",13.1031818181818,12.2063636363636,14.92,0,1
"1998-04","1998-07",13.5265,12.0795652173913,14.96,0,1
"1998-05","1998-08",14.3631578947368,11.914,14.84,0,1
"1998-06","1998-09",12.2063636363636,13.3436363636364,14.24,0,1
"1998-07","1998-10",12.0795652173913,12.7022727272727,13.6,0,1
"1998-08","1998-11",11.914,11.0390476190476,13.04,0,1
"1998-09","1998-12",13.3436363636364,9.82428571428571,14.99,0,1
"1998-10","1999-01",12.7022727272727,11.1145,13.6,0,1
"1998-11","1999-02",11.0390476190476,10.2715789473684,11.01,0,1
"1998-12","1999-03",9.82428571428571,12.5113043478261,10.71,0,1
"1999-01","1999-04",11.1145,15.2945,11.55,0,1
"1999-02","1999-05",10.2715789473684,15.2252631578947,11.18,0,1
"1999-03","1999-06",12.5113043478261,15.8631818181818,15.07,0,1
"1999-04","1999-07",15.2945,19.08,16.1,0,1
"1999-05","1999-08",15.2252631578947,20.2190476190476,15.42,0,1
"1999-06","1999-09",15.8631818181818,22.5431818181818,17.53,0,1
"1999-07","1999-10",19.08,22.002380952381,19.06,0,1
"1999-08","1999-11",20.2190476190476,24.5840909090909,20.82,0,1
"1999-09","1999-12",22.5431818181818,25.4731578947368,22.66,0,1
"1999-10","2000-01",22.002380952381,25.511,21.21,0,1
"1999-11","2000-02",24.5840909090909,27.7757142857143,21.89,0,1
"1999-12","2000-03",25.4731578947368,27.4860869565217,23.18,0,1
"2000-01","2000-04",25.511,22.7644444444444,24.33,0,1
"2000-02","2000-05",27.7757142857143,27.737619047619,25.62,0,1
"2000-03","2000-06",27.4860869565217,29.7954545454545,24.54,0,1
"2000-04","2000-07",22.7644444444444,28.682380952381,23.55,0,1
"2000-05","2000-08",27.737619047619,30.1960869565217,26.34,0,1
"2000-06","2000-09",29.7954545454545,33.1447619047619,28.51,0,1
"2000-07","2000-10",28.682380952381,30.9609090909091,26.57,0,1
"2000-08","2000-11",30.1960869565217,32.5522727272727,30.72,0,1
"2000-09","2000-12",33.1447619047619,25.66,29.8,0,1
"2000-10","2001-01",30.9609090909091,25.6245454545455,29.54,0,1
"2000-11","2001-02",32.5522727272727,27.5035,30.4,0,1
"2000-12","2001-03",25.66,24.4972727272727,23.7,0,1
"2001-01","2001-04",25.6245454545455,25.6571428571429,25.46,1,1
"2001-02","2001-05",27.5035,28.3136363636364,25.71,1,1
"2001-03","2001-06",24.4972727272727,27.8490476190476,24.85,1,1
"2001-04","2001-07",25.6571428571429,24.6136363636364,27.28,1,1
"2001-05","2001-08",28.3136363636364,25.68,27.53,1,1
"2001-06","2001-09",27.8490476190476,25.6195,25.82,1,1
"2001-07","2001-10",24.6136363636364,20.5378260869565,24.77,1,1
"2001-08","2001-11",25.68,18.7972727272727,26.23,1,1
"2001-09","2001-12",25.6195,18.7052631578947,23.34,0,1
"2001-10","2002-01",20.5378260869565,19.4168181818182,20.61,0,1
"2001-11","2002-02",18.7972727272727,20.2755,19.25,0,1
"2001-12","2002-03",18.7052631578947,23.6966666666667,19.49,0,1
"2002-01","2002-04",19.4168181818182,25.7286363636364,19.54,0,1
"2002-02","2002-05",20.2755,25.3454545454545,21.12,0,1
"2002-03","2002-06",23.6966666666667,24.0816666666667,25.31,0,1
"2002-04","2002-07",25.7286363636364,25.7360869565217,25.94,0,1
"2002-05","2002-08",25.3454545454545,26.6513636363636,24.05,0,1
"2002-06","2002-09",24.0816666666667,28.3995238095238,25.23,0,1
"2002-07","2002-10",25.7360869565217,27.5430434782609,25.18,0,1
"2002-08","2002-11",26.6513636363636,24.3352380952381,27.3,0,1
"2002-09","2002-12",28.3995238095238,28.3345,28.46,0,1
"2002-10","2003-01",27.5430434782609,31.1836363636364,25.41,0,1
"2002-11","2003-02",24.3352380952381,32.771,24.77,0,1
"2002-12","2003-03",28.3345,30.612380952381,27.11,0,1
"2003-01","2003-04",31.1836363636364,25.0677272727273,30.03,0,1
"2003-02","2003-05",32.771,25.8577272727273,30.84,0,1
"2003-03","2003-06",30.612380952381,27.6528571428571,26.08,0,1
"2003-04","2003-07",25.0677272727273,28.3486956521739,23.84,0,1
"2003-05","2003-08",25.8577272727273,29.8880952380952,25.74,0,1
"2003-06","2003-09",27.6528571428571,27.1122727272727,27.81,0,1
"2003-07","2003-10",28.3486956521739,29.6078260869565,27.89,0,1
"2003-08","2003-11",29.8880952380952,28.7525,28.86,0,1
"2003-09","2003-12",27.1122727272727,29.8071428571429,26.88,0,1
"2003-10","2004-01",29.6078260869565,31.2809523809524,27,0,1
"2003-11","2004-02",28.7525,30.8585,27.93,0,1
"2003-12","2004-03",29.8071428571429,33.634347826087,29.61,0,1
"2004-01","2004-04",31.2809523809524,33.5909090909091,28.84,0,1
"2004-02","2004-05",30.8585,37.567619047619,31.56,0,1
"2004-03","2004-06",33.634347826087,35.1836363636364,31.13,0,1
"2004-04","2004-07",33.5909090909091,38.2213636363636,33.92,0,1
"2004-05","2004-08",37.567619047619,42.7440909090909,35.92,0,1
"2004-06","2004-09",35.1836363636364,43.1968181818182,34.64,0,1
"2004-07","2004-10",38.2213636363636,49.7766666666667,39.05,0,1
"2004-08","2004-11",42.7440909090909,43.1104545454545,39.48,0,1
"2004-09","2004-12",43.1968181818182,39.6021739130435,44.86,0,1
"2004-10","2005-01",49.7766666666667,44.509,48.32,0,1
"2004-11","2005-02",43.1104545454545,45.475,45.9,0,1
"2004-12","2005-03",39.6021739130435,53.1045454545455,40.66,0,1
"2005-01","2005-04",44.509,51.8838095238095,46.06,0,1
"2005-02","2005-05",45.475,48.6454545454545,49.51,0,1
"2005-03","2005-06",53.1045454545455,54.3545454545455,55.34,0,1
"2005-04","2005-07",51.8838095238095,57.52,52.16,0,1
"2005-05","2005-08",48.6454545454545,63.9834782608696,51.55,0,1
"2005-06","2005-09",54.3545454545455,62.9081818181818,57.12,0,1
"2005-07","2005-10",57.52,58.5385714285714,60.88,0,1
"2005-08","2005-11",63.9834782608696,55.2418181818182,67.53,0,1
"2005-09","2005-12",62.9081818181818,56.8557142857143,64.77,0,1
"2005-10","2006-01",58.5385714285714,62.9852380952381,58.81,0,1
"2005-11","2006-02",55.2418181818182,60.21,56.75,0,1
"2005-12","2006-03",56.8557142857143,62.0647826086957,60,0,1
"2006-01","2006-04",62.9852380952381,70.26,67.25,0,1
"2006-02","2006-05",60.21,69.7769565217391,63.23,0,1
"2006-03","2006-06",62.0647826086957,68.5559090909091,66.67,0,1
"2006-04","2006-07",70.26,73.6742857142857,73.09,0,1
"2006-05","2006-08",69.7769565217391,73.2304347826087,71.79,0,1
"2006-06","2006-09",68.5559090909091,61.9585714285714,74.69,0,1
"2006-07","2006-10",73.6742857142857,57.8081818181818,75.68,0,1
"2006-08","2006-11",73.2304347826087,58.7613636363636,72.12,0,1
"2006-09","2006-12",61.9585714285714,62.4721052631579,64.84,0,1
"2006-10","2007-01",57.8081818181818,53.6814285714286,61.76,0,1
"2006-11","2007-02",58.7613636363636,57.5557894736842,65.66,0,1
"2006-12","2007-03",62.4721052631579,62.0504545454545,63.01,0,1
"2007-01","2007-04",53.6814285714286,67.4857894736842,59.13,0,1
"2007-02","2007-05",57.5557894736842,67.2122727272727,63.57,0,1
"2007-03","2007-06",62.0504545454545,71.0457142857143,68.3,0,1
"2007-04","2007-07",67.4857894736842,76.93,68.78,0,1
"2007-05","2007-08",67.2122727272727,70.7608695652174,68.68,0,1
"2007-06","2007-09",71.0457142857143,77.1731578947368,72.47,0,1
"2007-07","2007-10",76.93,82.34,76.66,0,1
"2007-08","2007-11",70.7608695652174,92.4142857142857,72.09,0,1
"2007-09","2007-12",77.1731578947368,90.9268421052632,78.61,0,1
"2007-10","2008-01",82.34,92.1780952380952,89.8,1,1
"2007-11","2008-02",92.4142857142857,94.9865,87.62,1,1
"2007-12","2008-03",90.9268421052632,103.6355,93.48,1,1
"2008-01","2008-04",92.1780952380952,109.071363636364,91.59,1,1
"2008-02","2008-05",94.9865,122.797142857143,99.65,1,1
"2008-03","2008-06",103.6355,132.322380952381,99.83,1,1
"2008-04","2008-07",109.071363636364,132.718181818182,110.77,1,1
"2008-05","2008-08",122.797142857143,113.243333333333,127.82,1,1
"2008-06","2008-09",132.322380952381,97.2347619047619,141.28,1,1
"2008-07","2008-10",132.718181818182,71.5821739130435,126.07,1,1
"2008-08","2008-11",113.243333333333,52.4526315789474,116.51,1,1
"2008-09","2008-12",97.2347619047619,39.9468181818182,100.77,1,1
"2008-10","2009-01",71.5821739130435,43.4395,68.7,1,1
"2008-11","2009-02",52.4526315789474,43.3247368421053,57.38,1,1
"2008-12","2009-03",39.9468181818182,46.5404545454545,51.27,1,1
"2009-01","2009-04",43.4395,50.1819047619048,49.37,1,1
"2009-02","2009-05",43.3247368421053,57.3025,48.24,1,1
"2009-03","2009-06",46.5404545454545,68.6095454545455,51.9,1,1
"2009-04","2009-07",50.1819047619048,64.4354545454545,52.93,0,1
"2009-05","2009-08",57.3025,72.5085714285714,66.8,0,1
"2009-06","2009-09",68.6095454545455,67.6461904761905,70.58,0,1
"2009-07","2009-10",64.4354545454545,72.7695454545455,72.98,0,1
"2009-08","2009-11",72.5085714285714,76.662,71.15,0,1
"2009-09","2009-12",67.6461904761905,74.4563636363636,70.47,0,1
"2009-10","2010-01",72.7695454545455,76.1673684210526,76.76,0,1
"2009-11","2010-02",76.662,73.7521052631579,80.11,0,1
"2009-12","2010-03",74.4563636363636,78.8273913043478,79.38,0,1
"2010-01","2010-04",76.1673684210526,84.817619047619,72.76,0,1
"2010-02","2010-05",73.7521052631579,75.9455,78.49,0,1
"2010-03","2010-06",78.8273913043478,74.7609090909091,83.7,0,1
"2010-04","2010-07",84.817619047619,75.58,89.29,0,1
"2010-05","2010-08",75.9455,77.0395454545455,76.07,0,1
"2010-06","2010-09",74.7609090909091,77.8404761904762,75.7,0,1
"2010-07","2010-10",75.58,82.6647619047619,79.05,0,1
"2010-08","2010-11",77.0395454545455,85.2747619047619,75.58,0,1
"2010-09","2010-12",77.8404761904762,91.4468181818182,82.97,0,1
"2010-10","2011-01",82.6647619047619,96.5235,83.63,0,1
"2010-11","2011-02",85.2747619047619,103.716315789474,86.11,0,1
"2010-12","2011-03",91.4468181818182,114.64347826087,94.81,0,1
"2011-01","2011-04",96.5235,123.258888888889,101.34,0,1
"2011-02","2011-05",103.716315789474,114.989047619048,111.52,0,1
"2011-03","2011-06",114.64347826087,113.833181818182,116.97,0,1
"2011-04","2011-07",123.258888888889,116.9735,125.3,0,1
"2011-05","2011-08",114.989047619048,110.219545454545,115.97,0,1
"2011-06","2011-09",113.833181818182,112.83380952381,112.57,0,1
"2011-07","2011-10",116.9735,109.55,116.54,0,1
"2011-08","2011-11",110.219545454545,110.768095238095,113.6,0,1
"2011-09","2011-12",112.83380952381,107.8705,99.93,0,1
"2011-10","2012-01",109.55,110.686,108.33,0,1
"2011-11","2012-02",110.768095238095,119.327,109.48,0,1
"2011-12","2012-03",107.8705,125.445454545455,106.59,0,1
"2012-01","2012-04",110.686,119.421666666667,110.47,0,1
"2012-02","2012-05",119.327,110.339523809524,120.85,0,1
"2012-03","2012-06",125.445454545455,95.1557142857143,121.36,0,1
"2012-04","2012-07",119.421666666667,102.618571428571,118.8,0,1
"2012-05","2012-08",110.339523809524,113.356086956522,101.11,0,1
"2012-06","2012-09",95.1557142857143,112.863684210526,97.75,0,1
"2012-07","2012-10",102.618571428571,111.710869565217,103.29,0,1
"2012-08","2012-11",113.356086956522,109.058571428571,113.6,0,1
"2012-09","2012-12",112.863684210526,109.494,110.93,0,1
"2012-10","2013-01",111.710869565217,112.96,106.73,0,1
"2012-11","2013-02",109.058571428571,116.050526315789,109.54,0,1
"2012-12","2013-03",109.494,108.474,109.06,0,1
"2013-01","2013-04",112.96,102.248181818182,113.69,0,1
"2013-02","2013-05",116.050526315789,102.558636363636,109.55,0,1
"2013-03","2013-06",108.474,102.9195,109.41,0,1
"2013-04","2013-07",102.248181818182,107.933181818182,101.71,0,1
"2013-05","2013-08",102.558636363636,111.280454545455,99.91,0,1
"2013-06","2013-09",102.9195,111.5965,101.26,0,1
"2013-07","2013-10",107.933181818182,109.07652173913,106.32,0,1
"2013-08","2013-11",111.280454545455,107.792,110.99,0,1
"2013-09","2013-12",111.5965,110.756666666667,106.54,0,1
"2013-10","2014-01",109.07652173913,108.117727272727,108.17,0,1
"2013-11","2014-02",107.792,108.900526315789,109.02,0,1
"2013-12","2014-03",110.756666666667,107.480952380952,110.27,0,1
"2014-01","2014-04",108.117727272727,107.755238095238,105.37,0,1
"2014-02","2014-05",108.900526315789,109.539090909091,108.31,0,1
"2014-03","2014-06",107.480952380952,111.795238095238,107.4,0,1
"2014-04","2014-07",107.755238095238,106.768181818182,106.96,0,1
"2014-05","2014-08",109.539090909091,101.608095238095,107.94,0,1
"2014-06","2014-09",111.795238095238,97.0914285714286,111.68,0,1
"2014-07","2014-10",106.768181818182,87.4252173913043,106.8,0,1
"2014-08","2014-11",101.608095238095,79.4378947368421,104.17,0,1
"2014-09","2014-12",97.0914285714286,62.335,95.86,0,1
"2014-10","2015-01",87.4252173913043,47.7595,86.87,0,1
"2014-11","2015-02",79.4378947368421,58.0955,71.14,0,1
"2014-12","2015-03",62.335,55.8854545454545,59.19,0,1
"2015-01","2015-04",47.7595,59.3518181818182,55,0,1
"2015-02","2015-05",58.0955,64.0961904761905,63.98,0,1
"2015-03","2015-06",55.8854545454545,61.4777272727273,57.08,0,1
"2015-04","2015-07",59.3518181818182,56.5613043478261,67.99,0,1
"2015-05","2015-08",64.0961904761905,46.5842857142857,66.61,0,1
"2015-06","2015-09",61.4777272727273,47.6231818181818,64.67,0,1
