"time.t","exp.date","spot.t","exp.spot","fut","rec","brent.ind"
"1990-02","1990-03",22.108,20.418,21.54,0,0
"1990-03","1990-04",20.418,18.582,20.28,0,0
"1990-04","1990-05",18.582,18.237,18.54,0,0
"1990-05","1990-06",18.237,16.871,17.4,0,0
"1990-06","1990-07",16.871,18.638,17.07,0,0
"1990-07","1990-08",18.638,27.174,20.69,1,0
"1990-08","1990-09",27.174,33.687,27.32,1,0
"1990-09","1990-10",33.687,35.922,39.51,1,0
"1990-10","1990-11",35.922,32.3,35.23,1,0
"1990-11","1990-12",32.3,27.337,28.85,1,0
"1990-12","1991-01",27.337,24.959,28.44,1,0
"1991-01","1991-02",24.959,20.523,21.54,1,0
"1991-02","1991-03",20.523,19.86,19.16,1,0
"1991-03","1991-04",19.86,20.823,19.63,0,0
"1991-04","1991-05",20.823,21.24,20.96,0,0
"1991-05","1991-06",21.24,20.195,21.13,0,0
"1991-06","1991-07",20.195,21.42,20.56,0,0
"1991-07","1991-08",21.42,21.688,21.68,0,0
"1991-08","1991-09",21.688,21.857,22.26,0,0
"1991-09","1991-10",21.857,23.228,22.23,0,0
"1991-10","1991-11",23.228,22.465,23.37,0,0
"1991-11","1991-12",22.465,19.517,21.48,0,0
"1991-12","1992-01",19.517,18.82,19.12,0,0
"1992-01","1992-02",18.82,18.995,18.9,0,0
"1992-02","1992-03",18.995,18.916,18.68,0,0
"1992-03","1992-04",18.916,20.243,19.44,0,0
"1992-04","1992-05",20.243,20.94,20.85,0,0
"1992-05","1992-06",20.94,22.375,22.11,0,0
"1992-06","1992-07",22.375,21.759,21.6,0,0
"1992-07","1992-08",21.759,21.35,21.87,0,0
"1992-08","1992-09",21.35,21.902,21.48,0,0
"1992-09","1992-10",21.902,21.688,21.71,0,0
"1992-10","1992-11",21.688,20.342,20.62,0,0
"1992-11","1992-12",20.342,19.407,19.89,0,0
"1992-12","1993-01",19.407,19.075,19.5,0,0
"1993-01","1993-02",19.075,20.053,20.26,0,0
"1993-02","1993-03",20.053,20.347,20.6,0,0
"1993-03","1993-04",20.347,20.27,20.44,0,0
"1993-04","1993-05",20.27,19.94,20.53,0,0
"1993-05","1993-06",19.94,19.07,20.02,0,0
"1993-06","1993-07",19.07,17.866,18.85,0,0
"1993-07","1993-08",17.866,18.009,17.88,0,0
"1993-08","1993-09",18.009,17.514,18.29,0,0
"1993-09","1993-10",17.514,18.145,18.79,0,0
"1993-10","1993-11",18.145,16.699,16.92,0,0
"1993-11","1993-12",15.1963636363636,13.7257142857143,14.52,0,1
"1993-12","1994-01",13.7257142857143,14.2915,13.2,0,1
"1994-01","1994-02",14.2915,13.802,14.22,0,1
"1994-02","1994-03",13.802,13.8226086956522,13.35,0,1
"1994-03","1994-04",13.8226086956522,15.2315789473684,13.25,0,1
"1994-04","1994-05",15.2315789473684,16.188,15.69,0,1
"1994-05","1994-06",16.188,16.7631818181818,16.45,0,1
"1994-06","1994-07",16.7631818181818,17.5995238095238,17.52,0,1
"1994-07","1994-08",17.5995238095238,16.8927272727273,18.59,0,1
"1994-08","1994-09",16.8927272727273,15.895,16.36,0,1
"1994-09","1994-10",15.895,16.4904761904762,17.15,0,1
"1994-10","1994-11",16.4904761904762,17.1913636363636,16.92,0,1
"1994-11","1994-12",17.1913636363636,15.932,17.11,0,1
"1994-12","1995-01",15.932,16.5519047619048,16.5,0,1
"1995-01","1995-02",16.5519047619048,17.1145,16.8,0,1
"1995-02","1995-03",17.1145,17.0065217391304,16.87,0,1
"1995-03","1995-04",17.0065217391304,18.6483333333333,17.5,0,1
"1995-04","1995-05",18.6483333333333,18.3509090909091,19.06,0,1
"1995-05","1995-06",18.3509090909091,17.3127272727273,17.7,0,1
"1995-06","1995-07",17.3127272727273,15.8542857142857,16.38,0,1
"1995-07","1995-08",15.8542857142857,16.0963636363636,16.01,0,1
"1995-08","1995-09",16.0963636363636,16.6995238095238,16.25,0,1
"1995-09","1995-10",16.6995238095238,16.1109090909091,16.12,0,1
"1995-10","1995-11",16.1109090909091,16.8609090909091,16.33,0,1
"1995-11","1995-12",16.8609090909091,17.9252631578947,17.04,0,1
"1995-12","1996-01",17.9252631578947,17.8531818181818,18.33,0,1
"1996-01","1996-02",17.8531818181818,17.9990476190476,16.52,0,1
"1996-02","1996-03",17.9990476190476,19.8519047619048,17.76,0,1
"1996-03","1996-04",19.8519047619048,20.9005,19.41,0,1
"1996-04","1996-05",20.9005,19.1547619047619,19.02,0,1
"1996-05","1996-06",19.1547619047619,18.4565,17.8,0,1
"1996-06","1996-07",18.4565,19.5708695652174,18.91,0,1
"1996-07","1996-08",19.5708695652174,20.512380952381,18.9,0,1
"1996-08","1996-09",20.512380952381,22.6304761904762,20.78,0,1
"1996-09","1996-10",22.6304761904762,24.1626086956522,23.21,0,1
"1996-10","1996-11",24.1626086956522,22.7595238095238,22.67,0,1
"1996-11","1996-12",22.7595238095238,23.783,22.77,0,1
"1996-12","1997-01",23.783,23.537619047619,23.81,0,1
"1997-01","1997-02",23.537619047619,20.8505263157895,22.52,0,1
"1997-02","1997-03",20.8505263157895,19.133,18.85,0,1
"1997-03","1997-04",19.133,17.5559090909091,19.38,0,1
"1997-04","1997-05",17.5559090909091,19.0228571428571,18.52,0,1
"1997-05","1997-06",19.0228571428571,17.58,19.4,0,1
"1997-06","1997-07",17.58,18.4645,18.51,0,1
"1997-07","1997-08",18.4645,18.5955,18.94,0,1
"1997-08","1997-09",18.5955,18.4609523809524,18.51,0,1
"1997-09","1997-10",18.4609523809524,19.8652173913043,19.9,0,1
"1997-10","1997-11",19.8652173913043,19.1742105263158,20.02,0,1
"1997-11","1997-12",19.1742105263158,17.1819047619048,18.94,0,1
"1997-12","1998-01",17.1819047619048,15.1866666666667,16.52,0,1
"1998-01","1998-02",15.1866666666667,14.0695,15.96,0,1
"1998-02","1998-03",14.0695,13.1031818181818,14.17,0,1
"1998-03","1998-04",13.1031818181818,13.5265,14.26,0,1
"1998-04","1998-05",13.5265,14.3631578947368,14.46,0,1
"1998-05","1998-06",14.3631578947368,12.2063636363636,14.37,0,1
"1998-06","1998-07",12.2063636363636,12.0795652173913,13.38,0,1
"1998-07","1998-08",12.0795652173913,11.914,13.09,0,1
"1998-08","1998-09",11.914,13.3436363636364,12.56,0,1
"1998-09","1998-10",13.3436363636364,12.7022727272727,14.68,0,1
"1998-10","1998-11",12.7022727272727,11.0390476190476,13.22,0,1
"1998-11","1998-12",11.0390476190476,9.82428571428571,10.46,0,1
"1998-12","1999-01",9.82428571428571,11.1145,10.53,0,1
"1999-01","1999-02",11.1145,10.2715789473684,11.35,0,1
"1999-02","1999-03",10.2715789473684,12.5113043478261,10.88,0,1
"1999-03","1999-04",12.5113043478261,15.2945,15.24,0,1
"1999-04","1999-05",15.2945,15.2252631578947,16.57,0,1
"1999-05","1999-06",15.2252631578947,15.8631818181818,15.2,0,1
"1999-06","1999-07",15.8631818181818,19.08,17.51,0,1
"1999-07","1999-08",19.08,20.2190476190476,19.37,0,1
"1999-08","1999-09",20.2190476190476,22.5431818181818,21.33,0,1
"1999-09","1999-10",22.5431818181818,22.002380952381,23.58,0,1
"1999-10","1999-11",22.002380952381,24.5840909090909,21.69,0,1
"1999-11","1999-12",24.5840909090909,25.4731578947368,23.64,0,1
"1999-12","2000-01",25.4731578947368,25.511,25.08,0,1
"2000-01","2000-02",25.511,27.7757142857143,25.97,0,1
"2000-02","2000-03",27.7757142857143,27.4860869565217,28.09,0,1
"2000-03","2000-04",27.4860869565217,22.7644444444444,24.77,0,1
"2000-04","2000-05",22.7644444444444,27.737619047619,23.89,0,1
"2000-05","2000-06",27.737619047619,29.7954545454545,28.31,0,1
"2000-06","2000-07",29.7954545454545,28.682380952381,30.57,0,1
"2000-07","2000-08",28.682380952381,30.1960869565217,26.93,0,1
"2000-08","2000-09",30.1960869565217,33.1447619047619,31.72,0,1
"2000-09","2000-10",33.1447619047619,30.9609090909091,29.84,0,1
"2000-10","2000-11",30.9609090909091,32.5522727272727,30.76,0,1
"2000-11","2000-12",32.5522727272727,25.66,31.88,0,1
"2000-12","2001-01",25.66,25.6245454545455,23.87,0,1
"2001-01","2001-02",25.6245454545455,27.5035,26.66,0,1
"2001-02","2001-03",27.5035,24.4972727272727,25.57,0,1
"2001-03","2001-04",24.4972727272727,25.6571428571429,24.74,1,1
"2001-04","2001-05",25.6571428571429,28.3136363636364,27.89,1,1
"2001-05","2001-06",28.3136363636364,27.8490476190476,29.34,1,1
"2001-06","2001-07",27.8490476190476,24.6136363636364,26.08,1,1
"2001-07","2001-08",24.6136363636364,25.68,24.69,1,1
"2001-08","2001-09",25.68,25.6195,26.41,1,1
"2001-09","2001-10",25.6195,20.5378260869565,23.26,1,1
"2001-10","2001-11",20.5378260869565,18.7972727272727,20.37,1,1
"2001-11","2001-12",18.7972727272727,18.7052631578947,19.14,0,1
"2001-12","2002-01",18.7052631578947,19.4168181818182,19.9,0,1
"2002-01","2002-02",19.4168181818182,20.2755,19.18,0,1
"2002-02","2002-03",20.2755,23.6966666666667,21.33,0,1
"2002-03","2002-04",23.6966666666667,25.7286363636364,25.92,0,1
"2002-04","2002-05",25.7286363636364,25.3454545454545,26.47,0,1
"2002-05","2002-06",25.3454545454545,24.0816666666667,24.05,0,1
"2002-06","2002-07",24.0816666666667,25.7360869565217,25.58,0,1
"2002-07","2002-08",25.7360869565217,26.6513636363636,25.44,0,1
"2002-08","2002-09",26.6513636363636,28.3995238095238,27.47,0,1
"2002-09","2002-10",28.3995238095238,27.5430434782609,28.75,0,1
"2002-10","2002-11",27.5430434782609,24.3352380952381,25.72,0,1
"2002-11","2002-12",24.3352380952381,28.3345,25.16,0,1
"2002-12","2003-01",28.3345,31.1836363636364,28.66,0,1
"2003-01","2003-02",31.1836363636364,32.771,31.1,0,1
"2003-02","2003-03",32.771,30.612380952381,32.79,0,1
"2003-03","2003-04",30.612380952381,25.0677272727273,27.18,0,1
"2003-04","2003-05",25.0677272727273,25.8577272727273,23.68,0,1
"2003-05","2003-06",25.8577272727273,27.6528571428571,26.32,0,1
"2003-06","2003-07",27.6528571428571,28.3486956521739,28.33,0,1
"2003-07","2003-08",28.3486956521739,29.8880952380952,28.37,0,1
"2003-08","2003-09",29.8880952380952,27.1122727272727,29.49,0,1
"2003-09","2003-10",27.1122727272727,29.6078260869565,27.61,0,1
"2003-10","2003-11",29.6078260869565,28.7525,27.7,0,1
"2003-11","2003-12",28.7525,29.8071428571429,28.45,0,1
"2003-12","2004-01",29.8071428571429,31.2809523809524,30.17,0,1
"2004-01","2004-02",31.2809523809524,30.8585,29.18,0,1
"2004-02","2004-03",30.8585,33.634347826087,32.23,0,1
"2004-03","2004-04",33.634347826087,33.5909090909091,31.51,0,1
"2004-04","2004-05",33.5909090909091,37.567619047619,34.48,0,1
"2004-05","2004-06",37.567619047619,35.1836363636364,36.58,0,1
"2004-06","2004-07",35.1836363636364,38.2213636363636,34.5,0,1
"2004-07","2004-08",38.2213636363636,42.7440909090909,40.03,0,1
"2004-08","2004-09",42.7440909090909,43.1968181818182,39.61,0,1
"2004-09","2004-10",43.1968181818182,49.7766666666667,46.38,0,1
"2004-10","2004-11",49.7766666666667,43.1104545454545,48.98,0,1
"2004-11","2004-12",43.1104545454545,39.6021739130435,45.51,0,1
"2004-12","2005-01",39.6021739130435,44.509,40.46,0,1
"2005-01","2005-02",44.509,45.475,45.92,0,1
"2005-02","2005-03",45.475,53.1045454545455,50.06,0,1
"2005-03","2005-04",53.1045454545455,51.8838095238095,54.29,0,1
"2005-04","2005-05",51.8838095238095,48.6454545454545,51.09,0,1
"2005-05","2005-06",48.6454545454545,54.3545454545455,50.73,0,1
"2005-06","2005-07",54.3545454545455,57.52,55.58,0,1
"2005-07","2005-08",57.52,63.9834782608696,59.37,0,1
"2005-08","2005-09",63.9834782608696,62.9081818181818,67.02,0,1
"2005-09","2005-10",62.9081818181818,58.5385714285714,63.48,0,1
"2005-10","2005-11",58.5385714285714,55.2418181818182,58.1,0,1
"2005-11","2005-12",55.2418181818182,56.8557142857143,55.05,0,1
"2005-12","2006-01",56.8557142857143,62.9852380952381,58.98,0,1
"2006-01","2006-02",62.9852380952381,60.21,65.99,0,1
"2006-02","2006-03",60.21,62.0647826086957,61.76,0,1
"2006-03","2006-04",62.0647826086957,70.26,65.91,0,1
"2006-04","2006-05",70.26,69.7769565217391,72.5,0,1
"2006-05","2006-06",69.7769565217391,68.5559090909091,70.41,0,1
"2006-06","2006-07",68.5559090909091,73.6742857142857,73.51,0,1
"2006-07","2006-08",73.6742857142857,73.2304347826087,75.15,0,1
"2006-08","2006-09",73.2304347826087,61.9585714285714,70.25,0,1
"2006-09","2006-10",61.9585714285714,57.8081818181818,62.48,0,1
"2006-10","2006-11",57.8081818181818,58.7613636363636,59.03,0,1
"2006-11","2006-12",58.7613636363636,62.4721052631579,64.26,0,1
"2006-12","2007-01",62.4721052631579,53.6814285714286,60.86,0,1
"2007-01","2007-02",53.6814285714286,57.5557894736842,57.4,0,1
"2007-02","2007-03",57.5557894736842,62.0504545454545,61.89,0,1
"2007-03","2007-04",62.0504545454545,67.4857894736842,68.1,0,1
"2007-04","2007-05",67.4857894736842,67.2122727272727,67.65,0,1
"2007-05","2007-06",67.2122727272727,71.0457142857143,68.04,0,1
"2007-06","2007-07",71.0457142857143,76.93,71.41,0,1
"2007-07","2007-08",76.93,70.7608695652174,77.05,0,1
"2007-08","2007-09",70.7608695652174,77.1731578947368,72.69,0,1
"2007-09","2007-10",77.1731578947368,82.34,79.17,0,1
"2007-10","2007-11",82.34,92.4142857142857,90.63,0,1
"2007-11","2007-12",92.4142857142857,90.9268421052632,88.26,0,1
"2007-12","2008-01",90.9268421052632,92.1780952380952,93.85,1,1
"2008-01","2008-02",92.1780952380952,94.9865,92.21,1,1
"2008-02","2008-03",94.9865,103.6355,100.1,1,1
"2008-03","2008-04",103.6355,109.071363636364,100.3,1,1
"2008-04","2008-05",109.071363636364,122.797142857143,111.36,1,1
"2008-05","2008-06",122.797142857143,132.322380952381,127.78,1,1
"2008-06","2008-07",132.322380952381,132.718181818182,139.83,1,1
"2008-07","2008-08",132.718181818182,113.243333333333,123.98,1,1
"2008-08","2008-09",113.243333333333,97.2347619047619,114.05,1,1
"2008-09","2008-10",97.2347619047619,71.5821739130435,98.17,1,1
"2008-10","2008-11",71.5821739130435,52.4526315789474,65.32,1,1
"2008-11","2008-12",52.4526315789474,39.9468181818182,53.49,1,1
"2008-12","2009-01",39.9468181818182,43.4395,45.59,1,1
"2009-01","2009-02",43.4395,43.3247368421053,45.88,1,1
"2009-02","2009-03",43.3247368421053,46.5404545454545,46.35,1,1
"2009-03","2009-04",46.5404545454545,50.1819047619048,49.23,1,1
"2009-04","2009-05",50.1819047619048,57.3025,50.8,1,1
"2009-05","2009-06",57.3025,68.6095454545455,65.52,1,1
"2009-06","2009-07",68.6095454545455,64.4354545454545,69.3,0,1
"2009-07","2009-08",64.4354545454545,72.5085714285714,71.7,0,1
"2009-08","2009-09",72.5085714285714,67.6461904761905,69.65,0,1
"2009-09","2009-10",67.6461904761905,72.7695454545455,69.07,0,1
"2009-10","2009-11",72.7695454545455,76.662,75.2,0,1
"2009-11","2009-12",76.662,74.4563636363636,78.47,0,1
"2009-12","2010-01",74.4563636363636,76.1673684210526,77.93,0,1
"2010-01","2010-02",76.1673684210526,73.7521052631579,71.46,0,1
"2010-02","2010-03",73.7521052631579,78.8273913043478,77.59,0,1
"2010-03","2010-04",78.8273913043478,84.817619047619,82.7,0,1
"2010-04","2010-05",84.817619047619,75.9455,87.44,0,1
"2010-05","2010-06",75.9455,74.7609090909091,74.65,0,1
"2010-06","2010-07",74.7609090909091,75.58,75.01,0,1
"2010-07","2010-08",75.58,77.0395454545455,78.18,0,1
"2010-08","2010-09",77.0395454545455,77.8404761904762,74.64,0,1
"2010-09","2010-10",77.8404761904762,82.6647619047619,82.31,0,1
"2010-10","2010-11",82.6647619047619,85.2747619047619,83.15,0,1
"2010-11","2010-12",85.2747619047619,91.4468181818182,85.92,0,1
"2010-12","2011-01",91.4468181818182,96.5235,94.75,0,1
"2011-01","2011-02",96.5235,103.716315789474,101.01,0,1
"2011-02","2011-03",103.716315789474,114.64347826087,111.8,0,1
"2011-03","2011-04",114.64347826087,123.258888888889,117.36,0,1
"2011-04","2011-05",123.258888888889,114.989047619048,125.89,0,1
"2011-05","2011-06",114.989047619048,113.833181818182,116.73,0,1
"2011-06","2011-07",113.833181818182,116.9735,112.48,0,1
"2011-07","2011-08",116.9735,110.219545454545,116.74,0,1
"2011-08","2011-09",110.219545454545,112.83380952381,114.85,0,1
"2011-09","2011-10",112.83380952381,109.55,102.76,0,1
"2011-10","2011-11",109.55,110.768095238095,109.56,0,1
"2011-11","2011-12",110.768095238095,107.8705,110.52,0,1
"2011-12","2012-01",107.8705,110.686,107.38,0,1
"2012-01","2012-02",110.686,119.327,110.98,0,1
"2012-02","2012-03",119.327,125.445454545455,122.66,0,1
"2012-03","2012-04",125.445454545455,119.421666666667,122.88,0,1
"2012-04","2012-05",119.421666666667,110.339523809524,119.47,0,1
"2012-05","2012-06",110.339523809524,95.1557142857143,101.87,0,1
"2012-06","2012-07",95.1557142857143,102.618571428571,97.8,0,1
"2012-07","2012-08",102.618571428571,113.356086956522,104.92,0,1
"2012-08","2012-09",113.356086956522,112.863684210526,114.57,0,1
"2012-09","2012-10",112.863684210526,111.710869565217,112.39,0,1
"2012-10","2012-11",111.710869565217,109.058571428571,108.7,0,1
"2012-11","2012-12",109.058571428571,109.494,111.23,0,1
"2012-12","2013-01",109.494,112.96,111.11,0,1
"2013-01","2013-02",112.96,116.050526315789,115.55,0,1
"2013-02","2013-03",116.050526315789,108.474,111.38,0,1
"2013-03","2013-04",108.474,102.248181818182,110.02,0,1
"2013-04","2013-05",102.248181818182,102.558636363636,102.37,0,1
"2013-05","2013-06",102.558636363636,102.9195,100.39,0,1
"2013-06","2013-07",102.9195,107.933181818182,102.16,0,1
"2013-07","2013-08",107.933181818182,111.280454545455,107.7,0,1
"2013-08","2013-09",111.280454545455,111.5965,114.01,0,1
"2013-09","2013-10",111.5965,109.07652173913,108.37,0,1
"2013-10","2013-11",109.07652173913,107.792,108.84,0,1
"2013-11","2013-12",107.792,110.756666666667,109.69,0,1
"2013-12","2014-01",110.756666666667,108.117727272727,110.8,0,1
"2014-01","2014-02",108.117727272727,108.900526315789,106.4,0,1
"2014-02","2014-03",108.900526315789,107.480952380952,109.07,0,1
"2014-03","2014-04",107.480952380952,107.755238095238,107.76,0,1
"2014-04","2014-05",107.755238095238,109.539090909091,108.07,0,1
"2014-05","2014-06",109.539090909091,111.795238095238,109.41,0,1
"2014-06","2014-07",111.795238095238,106.768181818182,112.36,0,1
"2014-07","2014-08",106.768181818182,101.608095238095,106.02,0,1
"2014-08","2014-09",101.608095238095,97.0914285714286,103.19,0,1
"2014-09","2014-10",97.0914285714286,87.4252173913043,94.67,0,1
"2014-10","2014-11",87.4252173913043,79.4378947368421,85.86,0,1
"2014-11","2014-12",79.4378947368421,62.335,70.15,0,1
"2014-12","2015-01",62.335,47.7595,57.33,0,1
"2015-01","2015-02",47.7595,58.0955,52.99,0,1
"2015-02","2015-03",58.0955,55.8854545454545,62.58,0,1
"2015-03","2015-04",55.8854545454545,59.3518181818182,55.11,0,1
"2015-04","2015-05",59.3518181818182,64.0961904761905,66.78,0,1
"2015-05","2015-06",64.0961904761905,61.4777272727273,65.56,0,1
"2015-06","2015-07",61.4777272727273,56.5613043478261,63.59,0,1
"2015-07","2015-08",56.5613043478261,46.5842857142857,52.21,0,1
"2015-08","2015-09",46.5842857142857,47.6231818181818,54.15,0,1
