"time.t","exp.date","spot.t","exp.spot","fut","rec","brent.ind"
"1990-12","1991-02",27.337,20.523,27.8,1,0
"1991-01","1991-03",24.959,19.86,20.65,1,0
"1991-02","1991-04",20.523,20.823,18.76,0,0
"1991-03","1991-05",19.86,21.24,19.48,0,0
"1991-04","1991-06",20.823,20.195,20.73,0,0
"1991-05","1991-07",21.24,21.42,21.23,0,0
"1991-06","1991-08",20.195,21.688,20.54,0,0
"1991-07","1991-09",21.42,21.857,21.64,0,0
"1991-08","1991-10",21.688,23.228,22.14,0,0
"1991-09","1991-11",21.857,22.465,22.13,0,0
"1991-10","1991-12",23.228,19.517,23.15,0,0
"1991-11","1992-01",22.465,18.82,21.31,0,0
"1991-12","1992-02",19.517,18.995,19.12,0,0
"1992-01","1992-03",18.82,18.916,19.06,0,0
"1992-02","1992-04",18.995,20.243,18.85,0,0
"1992-03","1992-05",18.916,20.94,19.58,0,0
"1992-04","1992-06",20.243,22.375,20.89,0,0
"1992-05","1992-07",20.94,21.759,22.1,0,0
"1992-06","1992-08",22.375,21.35,21.57,0,0
"1992-07","1992-09",21.759,21.902,21.77,0,0
"1992-08","1992-10",21.35,21.688,21.37,0,0
"1992-09","1992-11",21.902,20.342,21.63,0,0
"1992-10","1992-12",21.688,19.407,20.65,0,0
"1992-11","1993-01",20.342,19.075,19.9,0,0
"1992-12","1993-02",19.407,20.053,19.61,0,0
"1993-01","1993-03",19.075,20.347,20.31,0,0
"1993-02","1993-04",20.053,20.27,20.64,0,0
"1993-03","1993-05",20.347,19.94,20.64,0,0
"1993-04","1993-06",20.27,19.07,20.7,0,0
"1993-05","1993-07",19.94,17.866,20.21,0,0
"1993-06","1993-08",19.07,18.009,19.11,0,0
"1993-07","1993-09",17.866,17.514,18.16,0,0
"1993-08","1993-10",18.009,18.145,18.55,0,0
"1993-09","1993-11",17.514,16.699,18.93,0,0
"1993-10","1993-12",16.6066666666667,13.7257142857143,16.05,0,1
"1993-11","1994-01",15.1963636363636,14.2915,14.59,0,1
"1993-12","1994-02",13.7257142857143,13.802,13.4,0,1
"1994-01","1994-03",14.2915,13.8226086956522,14.08,0,1
"1994-02","1994-04",13.802,15.2315789473684,13.49,0,1
"1994-03","1994-05",13.8226086956522,16.188,13.34,0,1
"1994-04","1994-06",15.2315789473684,16.7631818181818,15.56,0,1
"1994-05","1994-07",16.188,17.5995238095238,16.42,0,1
"1994-06","1994-08",16.7631818181818,16.8927272727273,17.27,0,1
"1994-07","1994-09",17.5995238095238,15.895,18.3,0,1
"1994-08","1994-10",16.8927272727273,16.4904761904762,16.42,0,1
"1994-09","1994-11",15.895,17.1913636363636,17.17,0,1
"1994-10","1994-12",16.4904761904762,15.932,16.68,0,1
"1994-11","1995-01",17.1913636363636,16.5519047619048,16.92,0,1
"1994-12","1995-02",15.932,17.1145,16.47,0,1
"1995-01","1995-03",16.5519047619048,17.0065217391304,16.64,0,1
"1995-02","1995-04",17.1145,18.6483333333333,16.77,0,1
"1995-03","1995-05",17.0065217391304,18.3509090909091,17.2,0,1
"1995-04","1995-06",18.6483333333333,17.3127272727273,18.55,0,1
"1995-05","1995-07",18.3509090909091,15.8542857142857,17.48,0,1
"1995-06","1995-08",17.3127272727273,16.0963636363636,16.17,0,1
"1995-07","1995-09",15.8542857142857,16.6995238095238,15.92,0,1
"1995-08","1995-10",16.0963636363636,16.1109090909091,16.17,0,1
"1995-09","1995-11",16.6995238095238,16.8609090909091,15.96,0,1
"1995-10","1995-12",16.1109090909091,17.9252631578947,16.12,0,1
"1995-11","1996-01",16.8609090909091,17.8531818181818,16.74,0,1
"1995-12","1996-02",17.9252631578947,17.9990476190476,17.79,0,1
"1996-01","1996-03",17.8531818181818,19.8519047619048,16.15,0,1
"1996-02","1996-04",17.9990476190476,20.9005,17.06,0,1
"1996-03","1996-05",19.8519047619048,19.1547619047619,18.32,0,1
"1996-04","1996-06",20.9005,18.4565,18.4,0,1
"1996-05","1996-07",19.1547619047619,19.5708695652174,17.44,0,1
"1996-06","1996-08",18.4565,20.512380952381,18.39,0,1
"1996-07","1996-09",19.5708695652174,22.6304761904762,18.58,0,1
"1996-08","1996-10",20.512380952381,24.1626086956522,20.32,0,1
"1996-09","1996-11",22.6304761904762,22.7595238095238,22.7,0,1
"1996-10","1996-12",24.1626086956522,23.783,22.32,0,1
"1996-11","1997-01",22.7595238095238,23.537619047619,22.13,0,1
"1996-12","1997-02",23.783,20.8505263157895,23.24,0,1
"1997-01","1997-03",23.537619047619,19.133,22.06,0,1
"1997-02","1997-04",20.8505263157895,17.5559090909091,18.62,0,1
"1997-03","1997-05",19.133,19.0228571428571,19.48,0,1
"1997-04","1997-06",17.5559090909091,17.58,18.64,0,1
"1997-05","1997-07",19.0228571428571,18.4645,19.49,0,1
"1997-06","1997-08",17.58,18.5955,18.6,0,1
"1997-07","1997-09",18.4645,18.4609523809524,18.92,0,1
"1997-08","1997-10",18.5955,19.8652173913043,18.61,0,1
"1997-09","1997-11",18.4609523809524,19.1742105263158,19.91,0,1
"1997-10","1997-12",19.8652173913043,17.1819047619048,20.03,0,1
"1997-11","1998-01",19.1742105263158,15.1866666666667,18.91,0,1
"1997-12","1998-02",17.1819047619048,14.0695,16.71,0,1
"1998-01","1998-03",15.1866666666667,13.1031818181818,16.11,0,1
"1998-02","1998-04",14.0695,13.5265,14.48,0,1
"1998-03","1998-05",13.1031818181818,14.3631578947368,14.6,0,1
"1998-04","1998-06",13.5265,12.2063636363636,14.69,0,1
"1998-05","1998-07",14.3631578947368,12.0795652173913,14.63,0,1
"1998-06","1998-08",12.2063636363636,11.914,13.88,0,1
"1998-07","1998-09",12.0795652173913,13.3436363636364,13.31,0,1
"1998-08","1998-10",11.914,12.7022727272727,12.8,0,1
"1998-09","1998-11",13.3436363636364,11.0390476190476,14.88,0,1
"1998-10","1998-12",12.7022727272727,9.82428571428571,13.44,0,1
"1998-11","1999-01",11.0390476190476,11.1145,10.7,0,1
"1998-12","1999-02",9.82428571428571,10.2715789473684,10.5,0,1
"1999-01","1999-03",11.1145,12.5113043478261,11.42,0,1
"1999-02","1999-04",10.2715789473684,15.2945,11,0,1
"1999-03","1999-05",12.5113043478261,15.2252631578947,15.16,0,1
"1999-04","1999-06",15.2945,15.8631818181818,16.26,0,1
"1999-05","1999-07",15.2252631578947,19.08,15.37,0,1
"1999-06","1999-08",15.8631818181818,20.2190476190476,17.5,0,1
"1999-07","1999-09",19.08,22.5431818181818,19.24,0,1
"1999-08","1999-10",20.2190476190476,22.002380952381,20.99,0,1
"1999-09","1999-11",22.5431818181818,24.5840909090909,23.3,0,1
"1999-10","1999-12",22.002380952381,25.4731578947368,21.44,0,1
"1999-11","2000-01",24.5840909090909,25.511,22.74,0,1
"1999-12","2000-02",25.4731578947368,27.7757142857143,24.06,0,1
"2000-01","2000-03",25.511,27.4860869565217,25.06,0,1
"2000-02","2000-04",27.7757142857143,22.7644444444444,26.63,0,1
"2000-03","2000-05",27.4860869565217,27.737619047619,24.79,0,1
"2000-04","2000-06",22.7644444444444,29.7954545454545,23.7,0,1
"2000-05","2000-07",27.737619047619,28.682380952381,27.1,0,1
"2000-06","2000-08",29.7954545454545,30.1960869565217,29.39,0,1
"2000-07","2000-09",28.682380952381,33.1447619047619,26.68,0,1
"2000-08","2000-10",30.1960869565217,30.9609090909091,31.23,0,1
"2000-09","2000-11",33.1447619047619,32.5522727272727,30,0,1
"2000-10","2000-12",30.9609090909091,25.66,30.15,0,1
"2000-11","2001-01",32.5522727272727,25.6245454545455,31.33,0,1
"2000-12","2001-02",25.66,27.5035,23.88,0,1
"2001-01","2001-03",25.6245454545455,24.4972727272727,25.71,0,1
"2001-02","2001-04",27.5035,25.6571428571429,25.71,1,1
"2001-03","2001-05",24.4972727272727,28.3136363636364,24.92,1,1
"2001-04","2001-06",25.6571428571429,27.8490476190476,27.66,1,1
"2001-05","2001-07",28.3136363636364,24.6136363636364,28,1,1
"2001-06","2001-08",27.8490476190476,25.68,25.95,1,1
"2001-07","2001-09",24.6136363636364,25.6195,24.77,1,1
"2001-08","2001-10",25.68,20.5378260869565,26.45,1,1
"2001-09","2001-11",25.6195,18.7972727272727,23.33,1,1
"2001-10","2001-12",20.5378260869565,18.7052631578947,20.49,0,1
"2001-11","2002-01",18.7972727272727,19.4168181818182,19.27,0,1
"2001-12","2002-02",18.7052631578947,20.2755,19.5,0,1
"2002-01","2002-03",19.4168181818182,23.6966666666667,19.41,0,1
"2002-02","2002-04",20.2755,25.7286363636364,21.3,0,1
"2002-03","2002-05",23.6966666666667,25.3454545454545,25.57,0,1
"2002-04","2002-06",25.7286363636364,24.0816666666667,26.27,0,1
"2002-05","2002-07",25.3454545454545,25.7360869565217,24.15,0,1
"2002-06","2002-08",24.0816666666667,26.6513636363636,25.36,0,1
"2002-07","2002-09",25.7360869565217,28.3995238095238,25.27,0,1
"2002-08","2002-10",26.6513636363636,27.5430434782609,27.46,0,1
"2002-09","2002-11",28.3995238095238,24.3352380952381,28.66,0,1
"2002-10","2002-12",27.5430434782609,28.3345,25.64,0,1
"2002-11","2003-01",24.3352380952381,31.1836363636364,24.98,0,1
"2002-12","2003-02",28.3345,32.771,27.79,0,1
"2003-01","2003-03",31.1836363636364,30.612380952381,30.72,0,1
"2003-02","2003-04",32.771,25.0677272727273,31.82,0,1
"2003-03","2003-05",30.612380952381,25.8577272727273,26.56,0,1
"2003-04","2003-06",25.0677272727273,27.6528571428571,23.8,0,1
"2003-05","2003-07",25.8577272727273,28.3486956521739,26,0,1
"2003-06","2003-08",27.6528571428571,29.8880952380952,28.13,0,1
"2003-07","2003-09",28.3486956521739,27.1122727272727,28.17,0,1
"2003-08","2003-10",29.8880952380952,29.6078260869565,29.23,0,1
"2003-09","2003-11",27.1122727272727,28.7525,27.25,0,1
"2003-10","2003-12",29.6078260869565,29.8071428571429,27.34,0,1
"2003-11","2004-01",28.7525,31.2809523809524,28.2,0,1
"2003-12","2004-02",29.8071428571429,30.8585,29.9,0,1
"2004-01","2004-03",31.2809523809524,33.634347826087,29.01,0,1
"2004-02","2004-04",30.8585,33.5909090909091,31.88,0,1
"2004-03","2004-05",33.634347826087,37.567619047619,31.38,0,1
"2004-04","2004-06",33.5909090909091,35.1836363636364,34.23,0,1
"2004-05","2004-07",37.567619047619,38.2213636363636,36.23,0,1
"2004-06","2004-08",35.1836363636364,42.7440909090909,34.66,0,1
"2004-07","2004-09",38.2213636363636,43.1968181818182,39.42,0,1
"2004-08","2004-10",42.7440909090909,49.7766666666667,39.7,0,1
"2004-09","2004-11",43.1968181818182,43.1104545454545,45.5,0,1
"2004-10","2004-12",49.7766666666667,39.6021739130435,48.68,0,1
"2004-11","2005-01",43.1104545454545,44.509,45.98,0,1
"2004-12","2005-02",39.6021739130435,45.475,40.61,0,1
"2005-01","2005-03",44.509,53.1045454545455,46.01,0,1
"2005-02","2005-04",45.475,51.8838095238095,49.68,0,1
"2005-03","2005-05",53.1045454545455,48.6454545454545,55.04,0,1
"2005-04","2005-06",51.8838095238095,54.3545454545455,51.61,0,1
"2005-05","2005-07",48.6454545454545,57.52,51.2,0,1
"2005-06","2005-08",54.3545454545455,63.9834782608696,56.42,0,1
"2005-07","2005-09",57.52,62.9081818181818,60.18,0,1
"2005-08","2005-10",63.9834782608696,58.5385714285714,67.27,0,1
"2005-09","2005-11",62.9081818181818,55.2418181818182,64.21,0,1
"2005-10","2005-12",58.5385714285714,56.8557142857143,58.39,0,1
"2005-11","2006-01",55.2418181818182,62.9852380952381,56.02,0,1
"2005-12","2006-02",56.8557142857143,60.21,59.39,0,1
"2006-01","2006-03",62.9852380952381,62.0647826086957,66.67,0,1
"2006-02","2006-04",60.21,70.26,62.52,0,1
"2006-03","2006-05",62.0647826086957,69.7769565217391,66.29,0,1
"2006-04","2006-06",70.26,68.5559090909091,72.6,0,1
"2006-05","2006-07",69.7769565217391,73.6742857142857,71.2,0,1
"2006-06","2006-08",68.5559090909091,73.2304347826087,74.11,0,1
"2006-07","2006-09",73.6742857142857,61.9585714285714,75.23,0,1
"2006-08","2006-10",73.2304347826087,57.8081818181818,71.32,0,1
"2006-09","2006-11",61.9585714285714,58.7613636363636,63.86,0,1
"2006-10","2006-12",57.8081818181818,62.4721052631579,60.51,0,1
"2006-11","2007-01",58.7613636363636,53.6814285714286,64.92,0,1
"2006-12","2007-02",62.4721052631579,57.5557894736842,62.07,0,1
"2007-01","2007-03",53.6814285714286,62.0504545454545,58.36,0,1
"2007-02","2007-04",57.5557894736842,67.4857894736842,62.78,0,1
"2007-03","2007-05",62.0504545454545,67.2122727272727,68.18,0,1
"2007-04","2007-06",67.4857894736842,71.0457142857143,68.22,0,1
"2007-05","2007-07",67.2122727272727,76.93,68.33,0,1
"2007-06","2007-08",71.0457142857143,70.7608695652174,72.25,0,1
"2007-07","2007-09",76.93,77.1731578947368,76.88,0,1
"2007-08","2007-10",70.7608695652174,82.34,72.35,0,1
"2007-09","2007-11",77.1731578947368,92.4142857142857,78.88,0,1
"2007-10","2007-12",82.34,90.9268421052632,90.22,0,1
"2007-11","2008-01",92.4142857142857,92.1780952380952,87.9,1,1
"2007-12","2008-02",90.9268421052632,94.9865,93.66,1,1
"2008-01","2008-03",92.1780952380952,103.6355,91.82,1,1
"2008-02","2008-04",94.9865,109.071363636364,99.78,1,1
"2008-03","2008-05",103.6355,122.797142857143,100.11,1,1
"2008-04","2008-06",109.071363636364,132.322380952381,111.08,1,1
"2008-05","2008-07",122.797142857143,132.718181818182,127.79,1,1
"2008-06","2008-08",132.322380952381,113.243333333333,140.6,1,1
"2008-07","2008-09",132.718181818182,97.2347619047619,125.11,1,1
"2008-08","2008-10",113.243333333333,71.5821739130435,115.38,1,1
"2008-09","2008-11",97.2347619047619,52.4526315789474,99.56,1,1
"2008-10","2008-12",71.5821739130435,39.9468181818182,67.15,1,1
"2008-11","2009-01",52.4526315789474,43.4395,55.58,1,1
"2008-12","2009-02",39.9468181818182,43.3247368421053,48.82,1,1
"2009-01","2009-03",43.4395,46.5404545454545,47.7,1,1
"2009-02","2009-04",43.3247368421053,50.1819047619048,47.2,1,1
"2009-03","2009-05",46.5404545454545,57.3025,50.56,1,1
"2009-04","2009-06",50.1819047619048,68.6095454545455,51.86,1,1
"2009-05","2009-07",57.3025,64.4354545454545,66.18,0,1
"2009-06","2009-08",68.6095454545455,72.5085714285714,69.9,0,1
"2009-07","2009-09",64.4354545454545,67.6461904761905,72.21,0,1
"2009-08","2009-10",72.5085714285714,72.7695454545455,70.38,0,1
"2009-09","2009-11",67.6461904761905,76.662,69.8,0,1
"2009-10","2009-12",72.7695454545455,74.4563636363636,76,0,1
"2009-11","2010-01",76.662,76.1673684210526,79.3,0,1
"2009-12","2010-02",74.4563636363636,73.7521052631579,78.65,0,1
"2010-01","2010-03",76.1673684210526,78.8273913043478,72.08,0,1
"2010-02","2010-04",73.7521052631579,84.817619047619,77.97,0,1
"2010-03","2010-05",78.8273913043478,75.9455,83.25,0,1
"2010-04","2010-06",84.817619047619,74.7609090909091,88.45,0,1
"2010-05","2010-07",75.9455,75.58,75.4,0,1
"2010-06","2010-08",74.7609090909091,77.0395454545455,75.28,0,1
"2010-07","2010-09",75.58,77.8404761904762,78.48,0,1
"2010-08","2010-10",77.0395454545455,82.6647619047619,74.98,0,1
"2010-09","2010-11",77.8404761904762,85.2747619047619,82.59,0,1
"2010-10","2010-12",82.6647619047619,91.4468181818182,83.38,0,1
"2010-11","2011-01",85.2747619047619,96.5235,86,0,1
"2010-12","2011-02",91.4468181818182,103.716315789474,94.67,0,1
"2011-01","2011-03",96.5235,114.64347826087,101.12,0,1
"2011-02","2011-04",103.716315789474,123.258888888889,111.63,0,1
"2011-03","2011-05",114.64347826087,114.989047619048,117.2,0,1
"2011-04","2011-06",123.258888888889,113.833181818182,125.62,0,1
"2011-05","2011-07",114.989047619048,116.9735,116.38,0,1
"2011-06","2011-08",113.833181818182,110.219545454545,112.41,0,1
"2011-07","2011-09",116.9735,112.83380952381,116.53,0,1
"2011-08","2011-10",110.219545454545,109.55,114.08,0,1
"2011-09","2011-11",112.83380952381,110.768095238095,100.88,0,1
"2011-10","2011-12",109.55,107.8705,108.84,0,1
"2011-11","2012-01",110.768095238095,110.686,109.98,0,1
"2011-12","2012-02",107.8705,119.327,106.87,0,1
"2012-01","2012-03",110.686,125.445454545455,110.69,0,1
"2012-02","2012-04",119.327,119.421666666667,121.56,0,1
"2012-03","2012-05",125.445454545455,110.339523809524,122.08,0,1
"2012-04","2012-06",119.421666666667,95.1557142857143,119.17,0,1
"2012-05","2012-07",110.339523809524,102.618571428571,101.43,0,1
"2012-06","2012-08",95.1557142857143,113.356086956522,97.88,0,1
"2012-07","2012-09",102.618571428571,112.863684210526,103.84,0,1
"2012-08","2012-10",113.356086956522,111.710869565217,114.05,0,1
"2012-09","2012-11",112.863684210526,109.058571428571,111.58,0,1
"2012-10","2012-12",111.710869565217,109.494,107.56,0,1
"2012-11","2013-01",109.058571428571,112.96,110.25,0,1
"2012-12","2013-02",109.494,116.050526315789,109.89,0,1
"2013-01","2013-03",112.96,108.474,114.54,0,1
"2013-02","2013-04",116.050526315789,102.248181818182,110.42,0,1
"2013-03","2013-05",108.474,102.558636363636,109.79,0,1
"2013-04","2013-06",102.248181818182,102.9195,102.04,0,1
"2013-05","2013-07",102.558636363636,107.933181818182,100.2,0,1
"2013-06","2013-08",102.9195,111.280454545455,101.72,0,1
"2013-07","2013-09",107.933181818182,111.5965,106.91,0,1
"2013-08","2013-10",111.280454545455,109.07652173913,112.32,0,1
"2013-09","2013-11",111.5965,107.792,107.43,0,1
"2013-10","2013-12",109.07652173913,110.756666666667,108.63,0,1
"2013-11","2014-01",107.792,108.117727272727,109.33,0,1
"2013-12","2014-02",110.756666666667,108.900526315789,110.53,0,1
"2014-01","2014-03",108.117727272727,107.480952380952,105.81,0,1
"2014-02","2014-04",108.900526315789,107.755238095238,108.63,0,1
"2014-03","2014-05",107.480952380952,109.539090909091,107.65,0,1
"2014-04","2014-06",107.755238095238,111.795238095238,107.53,0,1
"2014-05","2014-07",109.539090909091,106.768181818182,108.68,0,1
"2014-06","2014-08",111.795238095238,101.608095238095,112.07,0,1
"2014-07","2014-09",106.768181818182,97.0914285714286,106.53,0,1
"2014-08","2014-10",101.608095238095,87.4252173913043,103.77,0,1
"2014-09","2014-11",97.0914285714286,79.4378947368421,95.32,0,1
"2014-10","2014-12",87.4252173913043,62.335,86.34,0,1
"2014-11","2015-01",79.4378947368421,47.7595,70.58,0,1
"2014-12","2015-02",62.335,58.0955,58.21,0,1
"2015-01","2015-03",47.7595,55.8854545454545,53.95,0,1
"2015-02","2015-04",58.0955,59.3518181818182,63.15,0,1
"2015-03","2015-05",55.8854545454545,64.0961904761905,56.21,0,1
"2015-04","2015-06",59.3518181818182,61.4777272727273,67.45,0,1
"2015-05","2015-07",64.0961904761905,56.5613043478261,66.14,0,1
"2015-06","2015-08",61.4777272727273,46.5842857142857,64.14,0,1
"2015-07","2015-09",56.5613043478261,47.6231818181818,52.85,0,1
