"time.t","exp.date","spot.t","exp.spot","fut","rec","brent.ind"
"1988-02","1988-10",16.765,13.798,15.59,0,0
"1988-03","1988-11",16.217,13.977,16.65,0,0
"1988-04","1988-12",17.875,16.266,17.67,0,0
"1988-05","1989-01",17.438,17.983,17.85,0,0
"1988-06","1989-02",16.53,17.826,15.85,0,0
"1988-07","1989-03",15.498,19.445,16.81,0,0
"1988-08","1989-04",15.524,21.04,15.38,0,0
"1988-09","1989-05",14.467,20.032,13.09,0,0
"1988-10","1989-06",13.798,20.005,13.86,0,0
"1988-11","1989-07",13.977,19.644,15.05,0,0
"1988-12","1989-08",16.266,18.522,15.51,0,0
"1989-01","1989-09",17.983,19.594,15.84,0,0
"1989-02","1989-10",17.826,20.091,16.5,0,0
"1989-03","1989-11",19.445,19.82,17.44,0,0
"1989-04","1989-12",21.04,21.088,17.51,0,0
"1989-05","1990-01",20.032,22.641,17.33,0,0
"1989-06","1990-02",20.005,22.108,17.85,0,0
"1989-07","1990-03",19.644,20.418,17.95,0,0
"1989-08","1990-04",18.522,18.582,18.33,0,0
"1989-09","1990-05",19.594,18.237,19.03,0,0
"1989-10","1990-06",20.091,16.871,18.76,0,0
"1989-11","1990-07",19.82,18.638,18.76,0,0
"1989-12","1990-08",21.088,27.174,19.86,1,0
"1990-01","1990-09",22.641,33.687,20.14,1,0
"1990-02","1990-10",22.108,35.922,21,1,0
"1990-03","1990-11",20.418,32.3,20.76,1,0
"1990-04","1990-12",18.582,27.337,20.2,1,0
"1990-05","1991-01",18.237,24.959,20.06,1,0
"1990-06","1991-02",16.871,20.523,19.11,1,0
"1990-07","1991-03",18.638,19.86,21.76,1,0
"1990-08","1991-04",27.174,20.823,24.42,0,0
"1990-09","1991-05",33.687,21.24,31,0,0
"1990-10","1991-06",35.922,20.195,27.58,0,0
"1990-11","1991-07",32.3,21.42,24.68,0,0
"1990-12","1991-08",27.337,21.688,23.61,0,0
"1991-01","1991-09",24.959,21.857,18.75,0,0
"1991-02","1991-10",20.523,23.228,18.32,0,0
"1991-03","1991-11",19.86,22.465,19.33,0,0
"1991-04","1991-12",20.823,19.517,20.09,0,0
"1991-05","1992-01",21.24,18.82,21.32,0,0
"1991-06","1992-02",20.195,18.995,20.17,0,0
"1991-07","1992-03",21.42,18.916,20.92,0,0
"1991-08","1992-04",21.688,20.243,21.25,0,0
"1991-09","1992-05",21.857,20.94,21.08,0,0
"1991-10","1992-06",23.228,22.375,21.73,0,0
"1991-11","1992-07",22.465,21.759,20.62,0,0
"1991-12","1992-08",19.517,21.35,19.43,0,0
"1992-01","1992-09",18.82,21.902,19.16,0,0
"1992-02","1992-10",18.995,21.688,19.18,0,0
"1992-03","1992-11",18.916,20.342,19.54,0,0
"1992-04","1992-12",20.243,19.407,20.57,0,0
"1992-05","1993-01",20.94,19.075,21.52,0,0
"1992-06","1993-02",22.375,20.053,21.06,0,0
"1992-07","1993-03",21.759,20.347,21.07,0,0
"1992-08","1993-04",21.35,20.27,20.81,0,0
"1992-09","1993-05",21.902,19.94,21.01,0,0
"1992-10","1993-06",21.688,19.07,20.44,0,0
"1992-11","1993-07",20.342,17.866,19.8,0,0
"1992-12","1993-08",19.407,18.009,19.8,0,0
"1993-01","1993-09",19.075,17.514,20.51,0,0
"1993-02","1993-10",20.053,18.145,20.7,0,0
"1993-03","1993-11",20.347,16.699,20.69,0,0
"1993-04","1993-12",18.6745,13.7257142857143,19.24,0,1
"1993-05","1994-01",18.5078947368421,14.2915,19.04,0,1
"1993-06","1994-02",17.6527272727273,13.802,18.36,0,1
"1993-07","1994-03",16.7754545454545,13.8226086956522,17.46,0,1
"1993-08","1994-04",16.6961904761905,15.2315789473684,18.12,0,1
"1993-09","1994-05",16.0118181818182,16.188,18.05,0,1
"1993-10","1994-06",16.6066666666667,16.7631818181818,16.78,0,1
"1993-11","1994-07",15.1963636363636,17.5995238095238,15.3,0,1
"1993-12","1994-08",13.7257142857143,16.8927272727273,14.55,0,1
"1994-01","1994-09",14.2915,15.895,14.74,0,1
"1994-02","1994-10",13.802,16.4904761904762,14.6,0,1
"1994-03","1994-11",13.8226086956522,17.1913636363636,14.16,0,1
"1994-04","1994-12",15.2315789473684,15.932,15.51,0,1
"1994-05","1995-01",16.188,16.5519047619048,16.3,0,1
"1994-06","1995-02",16.7631818181818,17.1145,16.94,0,1
"1994-07","1995-03",17.5995238095238,17.0065217391304,17.58,0,1
"1994-08","1995-04",16.8927272727273,18.6483333333333,16.4,0,1
"1994-09","1995-05",15.895,18.3509090909091,17.09,0,1
"1994-10","1995-06",16.4904761904762,17.3127272727273,16.23,0,1
"1994-11","1995-07",17.1913636363636,15.8542857142857,16.72,0,1
"1994-12","1995-08",15.932,16.0963636363636,16.67,0,1
"1995-01","1995-09",16.5519047619048,16.6995238095238,16.52,0,1
"1995-02","1995-10",17.1145,16.1109090909091,16.5,0,1
"1995-03","1995-11",17.0065217391304,16.8609090909091,16.65,0,1
"1995-04","1995-12",18.6483333333333,17.9252631578947,17.35,0,1
"1995-05","1996-01",18.3509090909091,17.8531818181818,16.97,0,1
"1995-06","1996-02",17.3127272727273,17.9990476190476,16.05,0,1
"1995-07","1996-03",15.8542857142857,19.8519047619048,15.96,0,1
"1995-08","1996-04",16.0963636363636,20.9005,15.98,0,1
"1995-09","1996-05",16.6995238095238,19.1547619047619,15.76,0,1
"1995-10","1996-06",16.1109090909091,18.4565,15.69,0,1
"1995-11","1996-07",16.8609090909091,19.5708695652174,16,0,1
"1995-12","1996-08",17.9252631578947,20.512380952381,16.47,0,1
"1996-01","1996-09",17.8531818181818,22.6304761904762,15.66,0,1
"1996-02","1996-10",17.9990476190476,24.1626086956522,15.89,0,1
"1996-03","1996-11",19.8519047619048,22.7595238095238,16.76,0,1
"1996-04","1996-12",20.9005,23.783,16.89,0,1
"1996-05","1997-01",19.1547619047619,23.537619047619,16.52,0,1
"1996-06","1997-02",18.4565,20.8505263157895,16.88,0,1
"1996-07","1997-03",19.5708695652174,19.133,17.18,0,1
"1996-08","1997-04",20.512380952381,17.5559090909091,18.18,0,1
"1996-09","1997-05",22.6304761904762,19.0228571428571,19.55,0,1
"1996-10","1997-06",24.1626086956522,17.58,19.54,0,1
"1996-11","1997-07",22.7595238095238,18.4645,19.55,0,1
"1996-12","1997-08",23.783,18.5955,20.07,0,1
"1997-01","1997-09",23.537619047619,18.4609523809524,19.95,0,1
"1997-02","1997-10",20.8505263157895,19.8652173913043,18.49,0,1
"1997-03","1997-11",19.133,19.1742105263158,19.39,0,1
"1997-04","1997-12",17.5559090909091,17.1819047619048,18.75,0,1
"1997-05","1998-01",19.0228571428571,15.1866666666667,19.45,0,1
"1997-06","1998-02",17.58,14.0695,18.78,0,1
"1997-07","1998-03",18.4645,13.1031818181818,18.94,0,1
"1997-08","1998-04",18.5955,13.5265,18.56,0,1
"1997-09","1998-05",18.4609523809524,14.3631578947368,19.39,0,1
"1997-10","1998-06",19.8652173913043,12.2063636363636,19.38,0,1
"1997-11","1998-07",19.1742105263158,12.0795652173913,18.61,0,1
"1997-12","1998-08",17.1819047619048,11.914,17.23,0,1
"1998-01","1998-09",15.1866666666667,13.3436363636364,17.04,0,1
"1998-02","1998-10",14.0695,12.7022727272727,16.07,0,1
"1998-03","1998-11",13.1031818181818,11.0390476190476,15.87,0,1
"1998-04","1998-12",13.5265,9.82428571428571,15.96,0,1
"1998-05","1999-01",14.3631578947368,11.1145,15.84,0,1
"1998-06","1999-02",12.2063636363636,10.2715789473684,15.31,0,1
"1998-07","1999-03",12.0795652173913,12.5113043478261,14.48,0,1
"1998-08","1999-04",11.914,15.2945,13.95,0,1
"1998-09","1999-05",13.3436363636364,15.2252631578947,15.49,0,1
"1998-10","1999-06",12.7022727272727,15.8631818181818,14.31,0,1
"1998-11","1999-07",11.0390476190476,19.08,12.44,0,1
"1998-12","1999-08",9.82428571428571,20.2190476190476,11.74,0,1
"1999-01","1999-09",11.1145,22.5431818181818,12.28,0,1
"1999-02","1999-10",10.2715789473684,22.002380952381,11.88,0,1
"1999-03","1999-11",12.5113043478261,24.5840909090909,14.66,0,1
"1999-04","1999-12",15.2945,25.4731578947368,15.51,0,1
"1999-05","2000-01",15.2252631578947,25.511,15.24,0,1
"1999-06","2000-02",15.8631818181818,27.7757142857143,17.08,0,1
"1999-07","2000-03",19.08,27.4860869565217,17.9,0,1
"1999-08","2000-04",20.2190476190476,22.7644444444444,18.89,0,1
"1999-09","2000-05",22.5431818181818,27.737619047619,19.92,0,1
"1999-10","2000-06",22.002380952381,29.7954545454545,19.3,0,1
"1999-11","2000-07",24.5840909090909,28.682380952381,18.81,0,1
"1999-12","2000-08",25.4731578947368,30.1960869565217,20.41,0,1
"2000-01","2000-09",25.511,33.1447619047619,22.11,0,1
"2000-02","2000-10",27.7757142857143,30.9609090909091,23.09,0,1
"2000-03","2000-11",27.4860869565217,32.5522727272727,23.39,0,1
"2000-04","2000-12",22.7644444444444,25.66,22.63,0,1
"2000-05","2001-01",27.737619047619,25.6245454545455,24.47,0,1
"2000-06","2001-02",29.7954545454545,27.5035,25.85,0,1
"2000-07","2001-03",28.682380952381,24.4972727272727,25.04,0,1
"2000-08","2001-04",30.1960869565217,25.6571428571429,27.63,1,1
"2000-09","2001-05",33.1447619047619,28.3136363636364,28.05,1,1
"2000-10","2001-06",30.9609090909091,27.8490476190476,27.04,1,1
"2000-11","2001-07",32.5522727272727,24.6136363636364,27.23,1,1
"2000-12","2001-08",25.66,25.68,23.32,1,1
"2001-01","2001-09",25.6245454545455,25.6195,24.3,1,1
"2001-02","2001-10",27.5035,20.5378260869565,24.71,1,1
"2001-03","2001-11",24.4972727272727,18.7972727272727,24.13,1,1
"2001-04","2001-12",25.6571428571429,18.7052631578947,25.82,0,1
"2001-05","2002-01",28.3136363636364,19.4168181818182,25.92,0,1
"2001-06","2002-02",27.8490476190476,20.2755,24.86,0,1
"2001-07","2002-03",24.6136363636364,23.6966666666667,23.8,0,1
"2001-08","2002-04",25.68,25.7286363636364,24.7,0,1
"2001-09","2002-05",25.6195,25.3454545454545,22.84,0,1
"2001-10","2002-06",20.5378260869565,24.0816666666667,20.57,0,1
"2001-11","2002-07",18.7972727272727,25.7360869565217,19.61,0,1
"2001-12","2002-08",18.7052631578947,26.6513636363636,19.84,0,1
"2002-01","2002-09",19.4168181818182,28.3995238095238,19.65,0,1
"2002-02","2002-10",20.2755,27.5430434782609,20.83,0,1
"2002-03","2002-11",23.6966666666667,24.3352380952381,24.46,0,1
"2002-04","2002-12",25.7286363636364,28.3345,24.67,0,1
"2002-05","2003-01",25.3454545454545,31.1836363636364,23.28,0,1
"2002-06","2003-02",24.0816666666667,32.771,24.35,0,1
"2002-07","2003-03",25.7360869565217,30.612380952381,24.24,0,1
"2002-08","2003-04",26.6513636363636,25.0677272727273,25.69,0,1
"2002-09","2003-05",28.3995238095238,25.8577272727273,25.2,0,1
"2002-10","2003-06",27.5430434782609,27.6528571428571,23.97,0,1
"2002-11","2003-07",24.3352380952381,28.3486956521739,23.6,0,1
"2002-12","2003-08",28.3345,29.8880952380952,24.36,0,1
"2003-01","2003-09",31.1836363636364,27.1122727272727,26.77,0,1
"2003-02","2003-10",32.771,29.6078260869565,27.66,0,1
"2003-03","2003-11",30.612380952381,28.7525,24.81,0,1
"2003-04","2003-12",25.0677272727273,29.8071428571429,23.6,0,1
"2003-05","2004-01",25.8577272727273,31.2809523809524,24.52,0,1
"2003-06","2004-02",27.6528571428571,30.8585,25.93,0,1
"2003-07","2004-03",28.3486956521739,33.634347826087,26.04,0,1
"2003-08","2004-04",29.8880952380952,33.5909090909091,26.53,0,1
"2003-09","2004-05",27.1122727272727,37.567619047619,25.46,0,1
"2003-10","2004-06",29.6078260869565,35.1836363636364,25.79,0,1
"2003-11","2004-07",28.7525,38.2213636363636,26.48,0,1
"2003-12","2004-08",29.8071428571429,42.7440909090909,28.23,0,1
"2004-01","2004-09",31.2809523809524,43.1968181818182,27.76,0,1
"2004-02","2004-10",30.8585,49.7766666666667,30.05,0,1
"2004-03","2004-11",33.634347826087,43.1104545454545,29.88,0,1
"2004-04","2004-12",33.5909090909091,39.6021739130435,31.93,0,1
"2004-05","2005-01",37.567619047619,44.509,33.85,0,1
"2004-06","2005-02",35.1836363636364,45.475,33.56,0,1
"2004-07","2005-03",38.2213636363636,53.1045454545455,37.24,0,1
"2004-08","2005-04",42.7440909090909,51.8838095238095,37.79,0,1
"2004-09","2005-05",43.1968181818182,48.6454545454545,42.17,0,1
"2004-10","2005-06",49.7766666666667,54.3545454545455,45.97,0,1
"2004-11","2005-07",43.1104545454545,57.52,44.65,0,1
"2004-12","2005-08",39.6021739130435,63.9834782608696,39.94,0,1
"2005-01","2005-09",44.509,62.9081818181818,44.94,0,1
"2005-02","2005-10",45.475,58.5385714285714,48,0,1
"2005-03","2005-11",53.1045454545455,55.2418181818182,54.44,0,1
"2005-04","2005-12",51.8838095238095,56.8557142857143,52.06,0,1
"2005-05","2006-01",48.6454545454545,62.9852380952381,51.58,0,1
"2005-06","2006-02",54.3545454545455,60.21,57.87,0,1
"2005-07","2006-03",57.52,62.0647826086957,62.03,0,1
"2005-08","2006-04",63.9834782608696,70.26,67.71,0,1
"2005-09","2006-05",62.9081818181818,69.7769565217391,65.09,0,1
"2005-10","2006-06",58.5385714285714,68.5559090909091,59.66,0,1
"2005-11","2006-07",55.2418181818182,73.6742857142857,58.4,0,1
"2005-12","2006-08",56.8557142857143,73.2304347826087,61.86,0,1
"2006-01","2006-09",62.9852380952381,61.9585714285714,68.75,0,1
"2006-02","2006-10",60.21,57.8081818181818,65.22,0,1
"2006-03","2006-11",62.0647826086957,58.7613636363636,67.53,0,1
"2006-04","2006-12",70.26,62.4721052631579,74,0,1
"2006-05","2007-01",69.7769565217391,53.6814285714286,73.12,0,1
"2006-06","2007-02",68.5559090909091,57.5557894736842,75.82,0,1
"2006-07","2007-03",73.6742857142857,62.0504545454545,77.22,0,1
"2006-08","2007-04",73.2304347826087,67.4857894736842,74.41,0,1
"2006-09","2007-05",61.9585714285714,67.2122727272727,67.46,0,1
"2006-10","2007-06",57.8081818181818,71.0457142857143,65.11,0,1
"2006-11","2007-07",58.7613636363636,76.93,67.98,0,1
"2006-12","2007-08",62.4721052631579,70.7608695652174,65.35,0,1
"2007-01","2007-09",53.6814285714286,77.1731578947368,61.54,0,1
"2007-02","2007-10",57.5557894736842,82.34,65.89,0,1
"2007-03","2007-11",62.0504545454545,92.4142857142857,69.37,0,1
"2007-04","2007-12",67.4857894736842,90.9268421052632,70.72,0,1
"2007-05","2008-01",67.2122727272727,92.1780952380952,70.32,1,1
"2007-06","2008-02",71.0457142857143,94.9865,73.34,1,1
"2007-07","2008-03",76.93,103.6355,75.04,1,1
"2007-08","2008-04",70.7608695652174,109.071363636364,70.93,1,1
"2007-09","2008-05",77.1731578947368,122.797142857143,77.2,1,1
"2007-10","2008-06",82.34,132.322380952381,87.15,1,1
"2007-11","2008-07",92.4142857142857,132.718181818182,86.58,1,1
"2007-12","2008-08",90.9268421052632,113.243333333333,91.92,1,1
"2008-01","2008-09",92.1780952380952,97.2347619047619,90.68,1,1
"2008-02","2008-10",94.9865,71.5821739130435,98.98,1,1
"2008-03","2008-11",103.6355,52.4526315789474,98.58,1,1
"2008-04","2008-12",109.071363636364,39.9468181818182,109.17,1,1
"2008-05","2009-01",122.797142857143,43.4395,127.96,1,1
"2008-06","2009-02",132.322380952381,43.3247368421053,143.17,1,1
"2008-07","2009-03",132.718181818182,46.5404545454545,128.22,1,1
"2008-08","2009-04",113.243333333333,50.1819047619048,118.87,1,1
"2008-09","2009-05",97.2347619047619,57.3025,103.95,1,1
"2008-10","2009-06",71.5821739130435,68.6095454545455,73.69,1,1
"2008-11","2009-07",52.4526315789474,64.4354545454545,64.07,0,1
"2008-12","2009-08",39.9468181818182,72.5085714285714,58.1,0,1
"2009-01","2009-09",43.4395,67.6461904761905,53.8,0,1
"2009-02","2009-10",43.3247368421053,72.7695454545455,51.55,0,1
"2009-03","2009-11",46.5404545454545,76.662,56.4,0,1
"2009-04","2009-12",50.1819047619048,74.4563636363636,57.4,0,1
"2009-05","2010-01",57.3025,76.1673684210526,69.66,0,1
"2009-06","2010-02",68.6095454545455,73.7521052631579,73.42,0,1
"2009-07","2010-03",64.4354545454545,78.8273913043478,76.27,0,1
"2009-08","2010-04",72.5085714285714,84.817619047619,74.35,0,1
"2009-09","2010-05",67.6461904761905,75.9455,73.66,0,1
"2009-10","2010-06",72.7695454545455,74.7609090909091,79.94,0,1
"2009-11","2010-07",76.662,75.58,83.45,0,1
"2009-12","2010-08",74.4563636363636,77.0395454545455,82.05,0,1
"2010-01","2010-09",76.1673684210526,77.8404761904762,75.66,0,1
"2010-02","2010-10",73.7521052631579,82.6647619047619,80.61,0,1
"2010-03","2010-11",78.8273913043478,85.2747619047619,84.79,0,1
"2010-04","2010-12",84.817619047619,91.4468181818182,91.63,0,1
"2010-05","2011-01",75.9455,96.5235,79.23,0,1
"2010-06","2011-02",74.7609090909091,103.716315789474,77.95,0,1
"2010-07","2011-03",75.58,114.64347826087,81.81,0,1
"2010-08","2011-04",77.0395454545455,123.258888888889,78.53,0,1
"2010-09","2011-05",77.8404761904762,114.989047619048,85.02,0,1
"2010-10","2011-06",82.6647619047619,113.833181818182,85.11,0,1
"2010-11","2011-07",85.2747619047619,116.9735,86.99,0,1
"2010-12","2011-08",91.4468181818182,110.219545454545,95.16,0,1
"2011-01","2011-09",96.5235,112.83380952381,101.75,0,1
"2011-02","2011-10",103.716315789474,109.55,110.8,0,1
"2011-03","2011-11",114.64347826087,110.768095238095,115.47,0,1
"2011-04","2011-12",123.258888888889,107.8705,123.35,0,1
"2011-05","2012-01",114.989047619048,110.686,114.54,0,1
"2011-06","2012-02",113.833181818182,119.327,112.78,0,1
"2011-07","2012-03",116.9735,125.445454545455,116.24,0,1
"2011-08","2012-04",110.219545454545,119.421666666667,112.26,0,1
"2011-09","2012-05",112.83380952381,110.339523809524,97.85,0,1
"2011-10","2012-06",109.55,95.1557142857143,106.33,0,1
"2011-11","2012-07",110.768095238095,102.618571428571,107.38,0,1
"2011-12","2012-08",107.8705,113.356086956522,104.92,0,1
"2012-01","2012-09",110.686,112.863684210526,108.88,0,1
"2012-02","2012-10",119.327,111.710869565217,117.55,0,1
"2012-03","2012-11",125.445454545455,109.058571428571,117.75,0,1
"2012-04","2012-12",119.421666666667,109.494,116.23,0,1
"2012-05","2013-01",110.339523809524,112.96,99.93,0,1
"2012-06","2013-02",95.1557142857143,116.050526315789,97.74,0,1
"2012-07","2013-03",102.618571428571,108.474,101.88,0,1
"2012-08","2013-04",113.356086956522,102.248181818182,111.23,0,1
"2012-09","2013-05",112.863684210526,102.558636363636,108.05,0,1
"2012-10","2013-06",111.710869565217,102.9195,104.45,0,1
"2012-11","2013-07",109.058571428571,107.933181818182,107.31,0,1
"2012-12","2013-08",109.494,111.280454545455,106.27,0,1
"2013-01","2013-09",112.96,111.5965,110.11,0,1
"2013-02","2013-10",116.050526315789,109.07652173913,106.14,0,1
"2013-03","2013-11",108.474,107.792,106.65,0,1
"2013-04","2013-12",102.248181818182,110.756666666667,100.17,0,1
"2013-05","2014-01",102.558636363636,108.117727272727,98.52,0,1
"2013-06","2014-02",102.9195,108.900526315789,99.45,0,1
"2013-07","2014-03",107.933181818182,107.480952380952,103.67,0,1
"2013-08","2014-04",111.280454545455,107.755238095238,106.46,0,1
"2013-09","2014-05",111.5965,109.539090909091,103.36,0,1
"2013-10","2014-06",109.07652173913,111.795238095238,105.8,0,1
"2013-11","2014-07",107.792,106.768181818182,107.6,0,1
"2013-12","2014-08",110.756666666667,101.608095238095,107.87,0,1
"2014-01","2014-09",108.117727272727,97.0914285714286,103.14,0,1
"2014-02","2014-10",108.900526315789,87.4252173913043,105.91,0,1
"2014-03","2014-11",107.480952380952,79.4378947368421,104.9,0,1
"2014-04","2014-12",107.755238095238,62.335,104.25,0,1
"2014-05","2015-01",109.539090909091,47.7595,105.46,0,1
"2014-06","2015-02",111.795238095238,58.0955,109.4,0,1
"2014-07","2015-03",106.768181818182,55.8854545454545,106.52,0,1
"2014-08","2015-04",101.608095238095,59.3518181818182,104.52,0,1
"2014-09","2015-05",97.0914285714286,64.0961904761905,97.26,0,1
"2014-10","2015-06",87.4252173913043,61.4777272727273,89,0,1
"2014-11","2015-07",79.4378947368421,56.5613043478261,73.65,0,1
"2014-12","2015-08",62.335,46.5842857142857,63.52,0,1
"2015-01","2015-09",47.7595,47.6231818181818,59.72,0,1
